payment_id,booking_id,customer_id,payment_attempt_time,payment_method,payment_status,payment_error_code,amount,currency,device,country,route_or_destination
PAY000006243,BKG000006243,847926,2014-12-25 18:54:04,credit_card,success,NONE,735.15,USD,desktop,66,8272
PAY000006244,BKG000006244,410590,2014-01-05 17:16:03,credit_card,failed,AUTH_TIMEOUT,1114.9,USD,desktop,205,8250
PAY000006245,BKG000006245,1176076,2013-02-23 20:53:12,paypal,success,NONE,379.1,EUR,mobile,3,20325
PAY000006246,BKG000006246,848414,2014-09-06 16:46:49,google_pay,success,NONE,250.82,USD,mobile,66,8233
PAY000006247,BKG000006247,790828,2013-05-01 19:56:31,bank_transfer,success,NONE,190.27,USD,desktop,66,4592
PAY000006248,BKG000006248,722256,2014-04-03 14:59:58,credit_card,success,NONE,262.79,USD,desktop,69,44916
PAY000006249,BKG000006249,989712,2013-06-21 14:44:30,credit_card,success,NONE,214.76,USD,desktop,66,12448
PAY000006250,BKG000006250,795903,2013-09-12 21:13:42,credit_card,success,NONE,931.4,USD,desktop,205,8747
PAY000006251,BKG000006251,787105,2014-05-17 18:35:02,debit_card,success,NONE,243.68,USD,desktop,205,1501
PAY000006252,BKG000006252,818222,2014-02-24 00:21:30,debit_card,success,NONE,255.59,USD,mobile,66,11321
PAY000006253,BKG000006253,385589,2014-12-02 06:57:28,credit_card,success,NONE,213.99,USD,mobile,66,11330
PAY000006254,BKG000006254,308160,2013-08-29 18:21:35,credit_card,success,NONE,497.92,USD,desktop,66,8266
PAY000006255,BKG000006255,403923,2013-03-11 09:47:13,credit_card,success,NONE,879.16,USD,mobile,149,8254
PAY000006256,BKG000006256,31328,2013-04-15 12:59:41,debit_card,success,NONE,511.26,USD,desktop,66,8216
PAY000006257,BKG000006257,340058,2014-04-11 06:08:38,credit_card,success,NONE,140.76,USD,desktop,66,5185
PAY000006258,BKG000006258,549761,2014-12-03 22:13:52,credit_card,success,NONE,254.45,USD,desktop,66,27360
PAY000006259,BKG000006259,188816,2014-01-26 11:51:23,credit_card,success,NONE,961.14,USD,desktop,205,8267
PAY000006260,BKG000006260,182802,2014-05-03 10:17:19,credit_card,success,NONE,150.4,USD,desktop,198,14042
PAY000006261,BKG000006261,1068279,2013-08-09 13:11:41,paypal,failed,AUTH_TIMEOUT,331.16,USD,desktop,1,18787
PAY000006262,BKG000006262,170940,2014-01-08 12:58:27,credit_card,failed,INSUFFICIENT_FUNDS,285.14,USD,desktop,66,8788
PAY000006263,BKG000006263,798321,2014-10-25 06:36:25,debit_card,success,NONE,338.37,USD,desktop,66,8262
PAY000006264,BKG000006264,1104620,2014-11-07 13:24:46,credit_card,success,NONE,321.08,USD,desktop,127,12241
PAY000006265,BKG000006265,973323,2013-12-26 13:01:05,apple_pay,success,NONE,267.09,USD,desktop,66,11812
PAY000006266,BKG000006266,711967,2013-07-06 17:12:12,credit_card,success,NONE,135.81,USD,desktop,66,44374
PAY000006267,BKG000006267,880738,2013-12-14 17:58:57,credit_card,success,NONE,394.15,USD,desktop,66,8788
PAY000006268,BKG000006268,142796,2014-08-17 19:58:09,debit_card,success,NONE,517.96,USD,desktop,66,8278
PAY000006269,BKG000006269,295690,2014-04-27 20:44:48,debit_card,success,NONE,447.35,USD,desktop,66,7635
PAY000006270,BKG000006270,582152,2014-10-13 10:32:45,credit_card,success,NONE,184.54,USD,desktop,66,12525
PAY000006271,BKG000006271,1170134,2014-08-02 17:04:34,apple_pay,success,NONE,238.76,USD,mobile,66,11821
PAY000006272,BKG000006272,1192639,2013-02-09 08:04:54,debit_card,success,NONE,344.64,EUR,desktop,3,40445
PAY000006273,BKG000006273,534319,2014-10-28 12:50:13,credit_card,success,NONE,152.37,GBP,desktop,77,43848
PAY000006274,BKG000006274,1139142,2013-12-23 21:05:13,credit_card,failed,AUTH_TIMEOUT,274.36,USD,desktop,66,11989
PAY000006275,BKG000006275,283949,2014-04-28 14:41:55,credit_card,success,NONE,1159.45,USD,desktop,205,8864
PAY000006276,BKG000006276,214305,2014-04-15 20:06:52,bank_transfer,success,NONE,755.86,EUR,desktop,3,12210
PAY000006277,BKG000006277,866996,2013-05-26 22:26:08,google_pay,failed,CARD_DECLINED,191.42,USD,desktop,66,28514
PAY000006278,BKG000006278,931291,2014-07-03 10:15:03,debit_card,success,NONE,163.45,USD,desktop,66,26940
PAY000006279,BKG000006279,895169,2013-09-04 09:54:25,paypal,success,NONE,208.74,USD,desktop,66,27490
PAY000006280,BKG000006280,989813,2013-04-21 13:21:35,credit_card,success,NONE,229.02,USD,desktop,68,10369
PAY000006281,BKG000006281,809925,2014-10-26 23:12:31,debit_card,success,NONE,138.2,USD,desktop,66,12548
PAY000006282,BKG000006282,52665,2014-11-16 21:22:12,paypal,success,NONE,534.75,USD,desktop,66,11439
PAY000006283,BKG000006283,537464,2014-07-18 17:28:03,credit_card,success,NONE,204.69,USD,mobile,66,3071
PAY000006284,BKG000006284,133790,2014-11-19 10:43:22,apple_pay,success,NONE,539.27,USD,mobile,66,14803
PAY000006285,BKG000006285,1054001,2014-01-29 14:06:16,paypal,success,NONE,1093.08,USD,desktop,68,24278
PAY000006286,BKG000006286,319317,2014-11-12 13:51:11,paypal,success,NONE,403.69,USD,desktop,66,8267
PAY000006287,BKG000006287,362116,2013-05-23 19:48:31,credit_card,success,NONE,1380.98,USD,desktop,77,8250
PAY000006288,BKG000006288,255347,2014-04-09 13:43:59,debit_card,success,NONE,235.39,USD,desktop,66,4383
PAY000006289,BKG000006289,77724,2014-12-05 16:11:47,google_pay,success,NONE,96.93,USD,desktop,66,3913
PAY000006290,BKG000006290,1086670,2014-03-21 18:24:51,bank_transfer,success,NONE,482.69,USD,desktop,66,11334
PAY000006291,BKG000006291,1033329,2014-04-02 18:58:00,credit_card,success,NONE,954.88,USD,desktop,46,8279
PAY000006292,BKG000006292,136328,2014-05-20 09:05:35,credit_card,success,NONE,310.46,USD,desktop,66,24417
PAY000006293,BKG000006293,46310,2013-01-14 19:23:39,debit_card,success,NONE,180.09,USD,desktop,205,1865
PAY000006294,BKG000006294,143711,2014-07-09 23:14:39,credit_card,success,NONE,400.25,USD,desktop,66,27148
PAY000006295,BKG000006295,305092,2014-06-14 03:39:17,debit_card,success,NONE,768.19,USD,desktop,198,468
PAY000006296,BKG000006296,193518,2014-10-21 21:22:52,credit_card,success,NONE,245.07,USD,mobile,66,28499
PAY000006297,BKG000006297,707714,2013-09-07 20:55:34,credit_card,success,NONE,186.38,USD,desktop,69,22787
PAY000006298,BKG000006298,10964,2013-08-29 23:08:16,debit_card,success,NONE,120.21,USD,desktop,1,23635
PAY000006299,BKG000006299,826386,2014-09-17 14:03:32,paypal,success,NONE,175.55,USD,desktop,66,24813
PAY000006300,BKG000006300,79531,2014-04-15 09:30:59,bank_transfer,failed,CARD_DECLINED,979.65,USD,desktop,66,8184
PAY000006301,BKG000006301,877988,2014-12-30 08:43:02,credit_card,success,NONE,542.82,USD,desktop,66,12206
PAY000006302,BKG000006302,73798,2014-03-10 11:20:19,credit_card,success,NONE,461.91,USD,desktop,66,11921
PAY000006303,BKG000006303,208126,2013-06-19 03:45:17,apple_pay,success,NONE,286.86,EUR,desktop,3,8282
PAY000006304,BKG000006304,132141,2013-06-05 17:13:06,credit_card,success,NONE,114.47,USD,desktop,130,12243
PAY000006305,BKG000006305,826707,2013-09-04 20:35:58,bank_transfer,success,NONE,588.72,USD,desktop,66,1019
PAY000006306,BKG000006306,645450,2013-12-18 13:46:20,credit_card,success,NONE,425.81,USD,desktop,66,8739
PAY000006307,BKG000006307,889376,2013-07-10 23:40:20,paypal,success,NONE,182.46,USD,desktop,66,43676
PAY000006308,BKG000006308,545175,2014-12-28 11:45:02,debit_card,success,NONE,247.35,USD,desktop,5,8746
PAY000006309,BKG000006309,1075096,2014-12-11 19:30:04,apple_pay,success,NONE,322.2,USD,desktop,66,8250
PAY000006310,BKG000006310,202595,2013-10-14 12:26:35,credit_card,success,NONE,216.41,USD,desktop,66,26079
PAY000006311,BKG000006311,314739,2014-01-11 07:56:27,credit_card,success,NONE,720.97,USD,mobile,66,8253
PAY000006312,BKG000006312,106900,2014-07-23 18:46:19,bank_transfer,success,NONE,347.51,USD,desktop,205,12206
PAY000006313,BKG000006313,849045,2014-09-15 00:06:51,bank_transfer,success,NONE,401.4,USD,mobile,103,8255
PAY000006314,BKG000006314,673316,2013-04-25 09:05:54,apple_pay,success,NONE,119.58,USD,desktop,205,1863
PAY000006315,BKG000006315,593204,2014-05-18 09:23:30,credit_card,success,NONE,195.42,USD,desktop,66,305
PAY000006316,BKG000006316,736962,2014-03-26 20:09:22,debit_card,success,NONE,82.05,USD,desktop,66,12218
PAY000006317,BKG000006317,1050307,2013-02-09 09:46:55,debit_card,success,NONE,220.32,USD,desktop,66,12227
PAY000006318,BKG000006318,284384,2014-05-25 03:37:32,bank_transfer,success,NONE,496.7,USD,desktop,66,12643
PAY000006319,BKG000006319,819866,2014-10-10 11:43:30,credit_card,success,NONE,464.79,USD,desktop,66,565
PAY000006320,BKG000006320,92534,2014-09-10 23:05:18,credit_card,success,NONE,141.16,USD,mobile,66,23671
PAY000006321,BKG000006321,866874,2014-10-23 19:37:47,credit_card,success,NONE,195.85,USD,desktop,66,27699
PAY000006322,BKG000006322,599283,2014-05-13 11:11:28,credit_card,success,NONE,480.71,GBP,desktop,195,12194
PAY000006323,BKG000006323,768254,2014-10-31 19:26:30,debit_card,success,NONE,202.84,USD,desktop,66,26422
PAY000006324,BKG000006324,745369,2014-09-19 14:46:11,bank_transfer,success,NONE,170.37,USD,desktop,66,14806
PAY000006325,BKG000006325,9300,2013-11-28 01:33:26,paypal,success,NONE,266.21,EUR,desktop,3,20324
PAY000006326,BKG000006326,170819,2014-11-20 07:14:35,credit_card,success,NONE,194.15,USD,desktop,103,8251
PAY000006327,BKG000006327,1097096,2014-01-17 21:36:35,paypal,failed,INSUFFICIENT_FUNDS,209.67,USD,desktop,66,12191
PAY000006328,BKG000006328,152050,2013-06-27 13:56:36,debit_card,success,NONE,274.0,USD,desktop,66,8235
PAY000006329,BKG000006329,455379,2013-10-05 04:59:48,credit_card,success,NONE,232.33,USD,desktop,66,11337
PAY000006330,BKG000006330,979565,2014-10-03 13:44:50,credit_card,success,NONE,215.36,USD,desktop,68,8253
PAY000006331,BKG000006331,742741,2013-05-20 23:18:47,credit_card,success,NONE,298.14,USD,desktop,66,8826
PAY000006332,BKG000006332,352102,2014-12-31 13:15:31,credit_card,success,NONE,765.24,USD,desktop,1,8253
PAY000006333,BKG000006333,1137124,2013-11-24 19:00:21,paypal,failed,INSUFFICIENT_FUNDS,88.97,USD,mobile,205,8262
PAY000006334,BKG000006334,434626,2014-09-11 12:32:22,credit_card,success,NONE,194.14,USD,desktop,205,26023
PAY000006335,BKG000006335,796466,2014-11-17 23:05:44,credit_card,success,NONE,217.27,USD,desktop,66,8745
PAY000006336,BKG000006336,103202,2013-07-10 12:28:37,apple_pay,failed,AUTH_TIMEOUT,138.87,USD,desktop,69,30337
PAY000006337,BKG000006337,245694,2013-06-27 01:20:05,credit_card,success,NONE,691.21,USD,desktop,69,8268
PAY000006338,BKG000006338,78422,2013-10-24 20:34:38,apple_pay,success,NONE,271.1,USD,desktop,66,12004
PAY000006339,BKG000006339,247162,2014-11-14 11:48:31,credit_card,success,NONE,126.66,USD,mobile,66,12016
PAY000006340,BKG000006340,527954,2013-09-19 03:21:22,credit_card,success,NONE,206.19,USD,desktop,231,43199
PAY000006341,BKG000006341,528661,2014-06-03 14:11:57,paypal,success,NONE,533.5,USD,mobile,66,8279
PAY000006342,BKG000006342,94071,2014-05-11 06:12:01,paypal,success,NONE,381.21,USD,desktop,66,11358
PAY000006343,BKG000006343,627029,2014-02-09 21:17:52,credit_card,success,NONE,789.89,USD,desktop,66,28581
PAY000006344,BKG000006344,1085942,2014-05-17 12:58:05,paypal,success,NONE,485.72,USD,desktop,66,12268
PAY000006345,BKG000006345,366180,2014-04-06 11:42:24,debit_card,success,NONE,200.86,USD,desktop,119,8228
PAY000006346,BKG000006346,252581,2014-12-04 03:53:52,credit_card,success,NONE,147.14,EUR,desktop,231,8240
PAY000006347,BKG000006347,1185474,2013-03-14 19:54:40,credit_card,success,NONE,217.56,EUR,desktop,119,12233
PAY000006348,BKG000006348,448918,2014-07-11 09:31:36,debit_card,success,NONE,246.19,USD,desktop,66,26881
PAY000006349,BKG000006349,424205,2014-03-25 12:22:21,apple_pay,success,NONE,269.13,USD,desktop,115,44691
PAY000006350,BKG000006350,958369,2014-08-29 06:29:48,paypal,success,NONE,238.95,USD,desktop,66,12276
PAY000006351,BKG000006351,978188,2014-03-08 19:55:31,apple_pay,success,NONE,475.22,USD,desktop,133,20001
PAY000006352,BKG000006352,737620,2014-06-10 00:45:57,debit_card,success,NONE,301.0,USD,desktop,205,8242
PAY000006353,BKG000006353,52999,2013-09-11 10:23:15,google_pay,success,NONE,697.36,USD,desktop,130,12225
PAY000006354,BKG000006354,371393,2013-03-12 22:22:44,credit_card,success,NONE,276.49,USD,desktop,205,25977
PAY000006355,BKG000006355,542179,2014-06-02 21:14:25,credit_card,failed,CARD_DECLINED,170.74,USD,desktop,69,53940
PAY000006356,BKG000006356,204540,2014-11-12 05:52:42,paypal,success,NONE,463.56,USD,desktop,66,8271
PAY000006357,BKG000006357,1117699,2014-12-25 15:09:26,bank_transfer,success,NONE,220.91,USD,desktop,66,12485
PAY000006358,BKG000006358,943079,2014-07-18 13:54:16,paypal,failed,3DS_FAILED,126.02,USD,desktop,1,33390
PAY000006359,BKG000006359,111074,2014-05-12 19:51:33,credit_card,success,NONE,1036.7,USD,desktop,66,937
PAY000006360,BKG000006360,483869,2014-03-31 10:06:11,paypal,success,NONE,453.63,USD,mobile,154,8220
PAY000006361,BKG000006361,415428,2013-10-17 10:28:08,debit_card,success,NONE,228.59,USD,desktop,205,25969
PAY000006362,BKG000006362,89548,2014-09-30 08:37:10,credit_card,success,NONE,189.37,USD,desktop,95,21915
PAY000006363,BKG000006363,778310,2014-03-29 13:44:31,paypal,success,NONE,242.34,USD,desktop,66,12836
PAY000006364,BKG000006364,770734,2013-07-14 21:11:14,credit_card,success,NONE,158.98,USD,desktop,205,41548
PAY000006365,BKG000006365,919251,2013-11-10 23:57:06,credit_card,success,NONE,201.1,USD,mobile,66,23547
PAY000006366,BKG000006366,1086938,2013-01-23 12:38:50,credit_card,success,NONE,135.09,USD,desktop,215,8222
PAY000006367,BKG000006367,845656,2014-05-11 15:00:23,debit_card,success,NONE,511.29,USD,desktop,80,21222
PAY000006368,BKG000006368,327017,2014-12-30 14:17:07,apple_pay,success,NONE,276.49,USD,desktop,66,26582
PAY000006369,BKG000006369,1082187,2013-12-31 02:11:14,debit_card,success,NONE,258.06,USD,desktop,66,24304
PAY000006370,BKG000006370,950279,2014-06-19 14:25:03,paypal,success,NONE,135.73,USD,desktop,205,8221
PAY000006371,BKG000006371,1020136,2013-06-06 10:34:14,debit_card,success,NONE,1531.37,USD,desktop,85,8289
PAY000006372,BKG000006372,401183,2014-03-24 15:49:43,google_pay,success,NONE,263.97,USD,desktop,66,8254
PAY000006373,BKG000006373,1077152,2014-01-18 22:02:43,google_pay,success,NONE,585.61,USD,desktop,3,51482
PAY000006374,BKG000006374,952486,2014-03-06 19:58:18,debit_card,failed,CARD_DECLINED,460.39,USD,desktop,66,8250
PAY000006375,BKG000006375,1167366,2014-04-29 15:40:25,paypal,success,NONE,162.89,EUR,desktop,3,8242
PAY000006376,BKG000006376,640132,2014-03-06 09:41:05,credit_card,success,NONE,272.44,USD,desktop,66,11334
PAY000006377,BKG000006377,306433,2013-02-14 17:08:35,paypal,success,NONE,206.46,USD,desktop,66,9147
PAY000006378,BKG000006378,306433,2013-02-14 17:24:35,apple_pay,success,NONE,166.74,USD,desktop,66,9147
PAY000006379,BKG000006379,306433,2013-02-14 15:01:35,google_pay,failed,3DS_FAILED,203.86,USD,desktop,66,9147
PAY000006380,BKG000006380,306433,2013-02-14 17:03:35,debit_card,success,NONE,187.65,USD,desktop,66,9147
PAY000006381,BKG000006381,306433,2013-02-14 17:48:35,bank_transfer,success,NONE,116.05,USD,desktop,66,9147
PAY000006382,BKG000006382,306433,2013-02-14 17:40:35,debit_card,success,NONE,177.61,USD,desktop,66,9147
PAY000006383,BKG000006383,306433,2013-02-14 17:57:35,bank_transfer,success,NONE,178.36,USD,desktop,66,9147
PAY000006384,BKG000006384,306433,2013-02-14 18:00:35,paypal,success,NONE,116.0,USD,desktop,66,9147
PAY000006385,BKG000006385,306433,2013-02-14 15:40:35,apple_pay,failed,INSUFFICIENT_FUNDS,184.37,USD,desktop,66,9147
PAY000006386,BKG000006386,1005558,2014-06-22 00:04:51,google_pay,success,NONE,968.8,USD,desktop,66,8250
PAY000006387,BKG000006387,136610,2014-04-25 16:23:19,apple_pay,success,NONE,578.64,USD,desktop,66,23557
PAY000006388,BKG000006388,793610,2013-05-11 08:31:36,credit_card,success,NONE,71.99,USD,desktop,197,8800
PAY000006389,BKG000006389,1119222,2014-02-08 16:09:22,credit_card,success,NONE,786.77,USD,desktop,93,8267
PAY000006390,BKG000006390,97159,2014-03-24 14:05:40,bank_transfer,success,NONE,272.57,USD,desktop,66,8216
PAY000006391,BKG000006391,184390,2014-03-03 01:22:29,credit_card,success,NONE,760.11,USD,desktop,231,8819
PAY000006392,BKG000006392,1111242,2014-07-20 11:20:05,credit_card,success,NONE,415.24,USD,desktop,66,7635
PAY000006393,BKG000006393,1034053,2013-08-19 22:52:25,debit_card,success,NONE,225.17,USD,desktop,66,23264
PAY000006394,BKG000006394,815332,2014-10-21 13:49:12,debit_card,success,NONE,186.15,USD,desktop,66,12256
PAY000006395,BKG000006395,986066,2013-07-09 18:32:01,paypal,success,NONE,812.81,USD,mobile,66,3776
PAY000006396,BKG000006396,420302,2014-07-08 05:16:30,credit_card,success,NONE,246.58,USD,desktop,1,2803
PAY000006397,BKG000006397,59441,2013-07-29 01:54:05,debit_card,success,NONE,515.88,GBP,desktop,195,8220
PAY000006398,BKG000006398,1132506,2014-11-05 11:20:29,credit_card,success,NONE,277.97,USD,mobile,66,8267
PAY000006399,BKG000006399,1150028,2014-08-26 21:51:29,credit_card,success,NONE,236.45,USD,desktop,66,24
PAY000006400,BKG000006400,837793,2014-02-12 18:43:32,credit_card,success,NONE,172.17,USD,desktop,66,12189
PAY000006401,BKG000006401,837793,2014-02-12 19:21:32,debit_card,success,NONE,221.2,USD,desktop,66,12189
PAY000006402,BKG000006402,247705,2013-11-15 12:22:43,paypal,success,NONE,705.37,EUR,desktop,3,30450
PAY000006403,BKG000006403,1167366,2013-10-14 02:21:20,credit_card,success,NONE,407.36,EUR,desktop,231,8242
PAY000006404,BKG000006404,94117,2014-10-12 18:50:59,bank_transfer,success,NONE,321.09,USD,desktop,133,20255
PAY000006405,BKG000006405,876970,2014-11-19 10:52:58,paypal,success,NONE,634.31,USD,desktop,205,12206
PAY000006406,BKG000006406,118989,2014-11-30 18:48:31,paypal,failed,CARD_DECLINED,165.03,USD,desktop,181,23078
PAY000006407,BKG000006407,1050035,2014-10-08 11:37:14,debit_card,success,NONE,152.93,USD,desktop,66,66
PAY000006408,BKG000006408,110541,2013-06-24 12:36:59,apple_pay,success,NONE,818.79,USD,desktop,66,8268
PAY000006409,BKG000006409,307154,2014-05-22 20:09:54,google_pay,success,NONE,205.83,USD,desktop,66,8267
PAY000006410,BKG000006410,1186457,2014-03-26 20:50:09,paypal,success,NONE,757.03,GBP,desktop,195,20896
PAY000006411,BKG000006411,680661,2014-04-24 18:08:59,credit_card,success,NONE,489.46,EUR,desktop,3,45749
PAY000006412,BKG000006412,181205,2014-08-08 09:44:01,credit_card,success,NONE,648.63,USD,desktop,66,8268
PAY000006413,BKG000006413,336490,2014-06-25 10:09:37,bank_transfer,success,NONE,177.33,USD,desktop,231,3171
PAY000006414,BKG000006414,262953,2013-07-22 14:29:32,credit_card,success,NONE,258.62,USD,desktop,205,1891
PAY000006415,BKG000006415,608599,2013-07-12 16:29:02,paypal,success,NONE,403.34,USD,desktop,66,34035
PAY000006416,BKG000006416,1089405,2013-04-15 21:19:05,credit_card,success,NONE,267.02,USD,desktop,66,5052
PAY000006417,BKG000006417,889826,2013-08-06 14:01:19,debit_card,success,NONE,389.08,USD,desktop,66,8273
PAY000006418,BKG000006418,1126058,2013-05-21 20:05:02,debit_card,success,NONE,1276.9,USD,desktop,66,8791
PAY000006419,BKG000006419,629868,2014-04-08 08:57:41,debit_card,failed,CARD_DECLINED,177.58,USD,desktop,66,12442
PAY000006420,BKG000006420,520785,2014-04-06 10:19:01,credit_card,success,NONE,216.8,USD,mobile,205,1839
PAY000006421,BKG000006421,750215,2014-08-16 19:30:44,google_pay,success,NONE,540.0,GBP,desktop,77,13094
PAY000006422,BKG000006422,1119968,2013-09-08 21:07:30,bank_transfer,success,NONE,1733.14,USD,desktop,205,8268
PAY000006423,BKG000006423,313232,2013-12-01 23:37:43,apple_pay,success,NONE,197.82,USD,desktop,77,22248
PAY000006424,BKG000006424,65593,2014-06-05 05:55:22,debit_card,success,NONE,260.67,USD,desktop,218,8788
PAY000006425,BKG000006425,827452,2013-09-30 13:48:06,debit_card,success,NONE,447.35,USD,desktop,66,17672
PAY000006426,BKG000006426,935840,2014-12-05 16:32:53,bank_transfer,success,NONE,288.14,USD,mobile,66,12227
PAY000006427,BKG000006427,271229,2014-05-04 19:20:50,paypal,success,NONE,226.0,USD,desktop,66,18055
PAY000006428,BKG000006428,1129157,2013-03-12 10:31:43,google_pay,success,NONE,145.95,USD,mobile,66,3285
PAY000006429,BKG000006429,843955,2013-05-14 10:24:42,bank_transfer,success,NONE,355.41,USD,desktop,205,4474
PAY000006430,BKG000006430,1129138,2014-03-11 22:34:23,paypal,success,NONE,82.15,USD,desktop,66,42873
PAY000006431,BKG000006431,982405,2013-09-05 19:32:36,paypal,success,NONE,219.36,USD,desktop,69,23092
PAY000006432,BKG000006432,107401,2014-03-14 20:49:35,credit_card,success,NONE,229.1,USD,desktop,66,8268
PAY000006433,BKG000006433,220939,2014-10-02 14:20:38,debit_card,success,NONE,134.77,USD,desktop,66,8288
PAY000006434,BKG000006434,53622,2014-11-24 14:05:50,debit_card,success,NONE,295.31,USD,desktop,133,12356
PAY000006435,BKG000006435,105796,2013-12-23 12:29:01,apple_pay,success,NONE,373.94,USD,desktop,66,8266
PAY000006436,BKG000006436,937976,2014-02-13 20:50:11,apple_pay,success,NONE,805.38,USD,desktop,66,11439
PAY000006437,BKG000006437,983398,2014-09-14 18:23:47,bank_transfer,success,NONE,1226.22,USD,desktop,91,20707
PAY000006438,BKG000006438,497022,2013-01-11 02:04:00,debit_card,success,NONE,3257.67,USD,desktop,205,468
PAY000006439,BKG000006439,15964,2014-12-16 09:59:54,credit_card,success,NONE,495.95,USD,desktop,215,1250
PAY000006440,BKG000006440,708894,2014-06-06 07:55:48,bank_transfer,success,NONE,195.47,USD,desktop,66,779
PAY000006441,BKG000006441,334686,2014-06-30 14:11:48,apple_pay,success,NONE,168.93,GBP,desktop,77,8242
PAY000006442,BKG000006442,531689,2014-09-23 19:31:42,paypal,success,NONE,210.07,USD,desktop,66,8250
PAY000006443,BKG000006443,1007444,2013-04-15 19:49:15,credit_card,success,NONE,450.39,USD,desktop,205,25181
PAY000006444,BKG000006444,987972,2014-11-03 15:55:42,credit_card,success,NONE,201.26,USD,desktop,66,12602
PAY000006445,BKG000006445,42722,2014-12-15 07:59:03,credit_card,success,NONE,291.68,USD,mobile,66,8267
PAY000006446,BKG000006446,1127742,2014-11-19 02:42:39,google_pay,success,NONE,373.05,EUR,desktop,3,11815
PAY000006447,BKG000006447,805255,2014-05-26 01:48:29,apple_pay,success,NONE,404.12,USD,desktop,66,8253
PAY000006448,BKG000006448,1084234,2014-03-22 22:02:02,credit_card,success,NONE,288.88,USD,desktop,69,8788
PAY000006449,BKG000006449,876925,2014-05-21 09:25:15,credit_card,success,NONE,892.91,USD,desktop,205,45372
PAY000006450,BKG000006450,485993,2014-05-16 00:13:27,credit_card,success,NONE,857.46,USD,desktop,182,12227
PAY000006451,BKG000006451,89466,2013-11-01 18:35:30,credit_card,success,NONE,285.64,USD,desktop,66,27228
PAY000006452,BKG000006452,1019977,2014-10-25 15:05:07,apple_pay,success,NONE,894.21,USD,desktop,69,19370
PAY000006453,BKG000006453,423058,2013-03-21 13:22:13,credit_card,failed,CARD_DECLINED,229.36,USD,desktop,66,25819
PAY000006454,BKG000006454,690138,2013-08-02 23:05:30,apple_pay,success,NONE,474.05,USD,desktop,1,23765
PAY000006455,BKG000006455,711252,2014-11-18 00:53:41,bank_transfer,success,NONE,177.34,USD,desktop,66,35994
PAY000006456,BKG000006456,11964,2014-09-23 19:58:09,credit_card,success,NONE,628.3,USD,desktop,66,8229
PAY000006457,BKG000006457,839824,2013-08-06 08:50:43,bank_transfer,success,NONE,260.99,USD,desktop,66,8279
PAY000006458,BKG000006458,388543,2014-10-10 16:40:57,credit_card,success,NONE,402.11,USD,desktop,205,52740
PAY000006459,BKG000006459,473945,2014-09-03 18:58:00,google_pay,success,NONE,187.3,EUR,desktop,3,19554
PAY000006460,BKG000006460,877181,2013-02-09 18:22:09,paypal,success,NONE,904.08,USD,mobile,205,8793
PAY000006461,BKG000006461,577333,2014-10-03 09:06:19,credit_card,success,NONE,432.28,USD,desktop,66,12226
PAY000006462,BKG000006462,24853,2013-12-08 21:10:40,debit_card,success,NONE,661.29,USD,desktop,66,11821
PAY000006463,BKG000006463,660133,2013-04-02 21:05:55,debit_card,success,NONE,119.49,USD,desktop,66,26235
PAY000006464,BKG000006464,244155,2014-07-28 14:56:11,paypal,success,NONE,971.18,USD,desktop,66,8834
PAY000006465,BKG000006465,979892,2013-05-10 16:12:58,google_pay,success,NONE,510.68,USD,desktop,68,8278
PAY000006466,BKG000006466,593649,2014-10-30 08:11:55,google_pay,success,NONE,490.34,USD,mobile,70,15799
PAY000006467,BKG000006467,709859,2014-01-12 12:43:44,debit_card,success,NONE,92.47,USD,desktop,66,12264
PAY000006468,BKG000006468,929290,2014-06-29 20:50:09,debit_card,success,NONE,139.92,USD,desktop,205,14875
PAY000006469,BKG000006469,1042247,2014-10-15 16:09:09,debit_card,failed,3DS_FAILED,292.08,USD,desktop,181,8819
PAY000006470,BKG000006470,1182630,2014-08-22 00:55:01,credit_card,success,NONE,459.32,EUR,mobile,3,11815
PAY000006471,BKG000006471,454995,2014-07-14 21:47:44,credit_card,success,NONE,596.82,USD,desktop,66,12019
PAY000006472,BKG000006472,851642,2014-09-10 09:56:05,credit_card,success,NONE,237.88,USD,desktop,66,25734
PAY000006473,BKG000006473,524965,2014-09-10 20:42:59,credit_card,success,NONE,369.27,USD,desktop,205,8287
PAY000006474,BKG000006474,814722,2014-04-16 17:15:02,google_pay,success,NONE,127.88,USD,desktop,205,25981
PAY000006475,BKG000006475,565813,2014-12-13 05:00:10,google_pay,success,NONE,902.75,USD,desktop,66,8289
PAY000006476,BKG000006476,61559,2013-01-27 22:17:20,debit_card,success,NONE,216.0,USD,desktop,66,11360
PAY000006477,BKG000006477,570756,2014-02-21 07:28:14,apple_pay,failed,INSUFFICIENT_FUNDS,239.57,USD,desktop,66,5811
PAY000006478,BKG000006478,546855,2013-01-18 13:35:04,credit_card,success,NONE,1042.27,USD,desktop,66,12188
PAY000006479,BKG000006479,1029468,2013-05-19 11:50:32,credit_card,success,NONE,152.35,USD,desktop,66,8291
PAY000006480,BKG000006480,942417,2014-06-16 22:06:31,debit_card,success,NONE,542.68,USD,desktop,66,6155
PAY000006481,BKG000006481,355697,2014-09-05 04:41:54,bank_transfer,success,NONE,218.54,USD,desktop,66,24482
