refund_id,booking_id,payment_id,refund_requested,refund_status,refund_reason,refund_amount,refund_request_time
REF000006127,BKG000006729,PAY000006729,False,not_requested,not_requested,0.0,
REF000006128,BKG000006730,PAY000006730,False,not_requested,not_requested,0.0,
REF000006129,BKG000006731,PAY000006731,False,not_requested,not_requested,0.0,
REF000006130,BKG000006732,PAY000006732,False,not_requested,not_requested,0.0,
REF000006131,BKG000006733,PAY000006733,False,not_requested,not_requested,0.0,
REF000006132,BKG000006734,PAY000006734,False,not_requested,not_requested,0.0,
REF000006133,BKG000006735,PAY000006735,False,not_requested,not_requested,0.0,
REF000006134,BKG000006737,PAY000006737,True,approved,ticketing_failure,282.44,2014-12-26 18:47:06
REF000006135,BKG000006738,PAY000006738,False,not_requested,not_requested,0.0,
REF000006136,BKG000006739,PAY000006739,False,not_requested,not_requested,0.0,
REF000006137,BKG000006740,PAY000006740,False,not_requested,not_requested,0.0,
REF000006138,BKG000006741,PAY000006741,False,not_requested,not_requested,0.0,
REF000006139,BKG000006742,PAY000006742,True,approved,customer_cancelled,657.18,2013-11-01 18:02:59
REF000006140,BKG000006743,PAY000006743,False,not_requested,not_requested,0.0,
REF000006141,BKG000006744,PAY000006744,False,not_requested,not_requested,0.0,
REF000006142,BKG000006745,PAY000006745,False,not_requested,not_requested,0.0,
REF000006143,BKG000006746,PAY000006746,False,not_requested,not_requested,0.0,
REF000006144,BKG000006747,PAY000006747,False,not_requested,not_requested,0.0,
REF000006145,BKG000006748,PAY000006748,False,not_requested,not_requested,0.0,
REF000006146,BKG000006749,PAY000006749,False,not_requested,not_requested,0.0,
REF000006147,BKG000006750,PAY000006750,False,not_requested,not_requested,0.0,
REF000006148,BKG000006751,PAY000006751,False,not_requested,not_requested,0.0,
REF000006149,BKG000006752,PAY000006752,False,not_requested,not_requested,0.0,
REF000006150,BKG000006753,PAY000006753,False,not_requested,not_requested,0.0,
REF000006151,BKG000006754,PAY000006754,False,not_requested,not_requested,0.0,
REF000006152,BKG000006755,PAY000006755,False,not_requested,not_requested,0.0,
REF000006153,BKG000006756,PAY000006756,False,not_requested,not_requested,0.0,
REF000006154,BKG000006757,PAY000006757,False,not_requested,not_requested,0.0,
REF000006155,BKG000006758,PAY000006758,False,not_requested,not_requested,0.0,
REF000006156,BKG000006759,PAY000006759,False,not_requested,not_requested,0.0,
REF000006157,BKG000006760,PAY000006760,False,not_requested,not_requested,0.0,
REF000006158,BKG000006762,PAY000006762,False,not_requested,not_requested,0.0,
REF000006159,BKG000006763,PAY000006763,False,not_requested,not_requested,0.0,
REF000006160,BKG000006764,PAY000006764,False,not_requested,not_requested,0.0,
REF000006161,BKG000006765,PAY000006765,False,not_requested,not_requested,0.0,
REF000006162,BKG000006766,PAY000006766,False,not_requested,not_requested,0.0,
REF000006163,BKG000006767,PAY000006767,False,not_requested,not_requested,0.0,
REF000006164,BKG000006768,PAY000006768,False,not_requested,not_requested,0.0,
REF000006165,BKG000006769,PAY000006769,False,not_requested,not_requested,0.0,
REF000006166,BKG000006770,PAY000006770,False,not_requested,not_requested,0.0,
REF000006167,BKG000006771,PAY000006771,False,not_requested,not_requested,0.0,
REF000006168,BKG000006772,PAY000006772,False,not_requested,not_requested,0.0,
REF000006169,BKG000006773,PAY000006773,False,not_requested,not_requested,0.0,
REF000006170,BKG000006774,PAY000006774,False,not_requested,not_requested,0.0,
REF000006171,BKG000006775,PAY000006775,False,not_requested,not_requested,0.0,
REF000006172,BKG000006777,PAY000006777,False,not_requested,not_requested,0.0,
REF000006173,BKG000006778,PAY000006778,False,not_requested,not_requested,0.0,
REF000006174,BKG000006779,PAY000006779,False,not_requested,not_requested,0.0,
REF000006175,BKG000006781,PAY000006781,False,not_requested,not_requested,0.0,
REF000006176,BKG000006782,PAY000006782,False,not_requested,not_requested,0.0,
REF000006177,BKG000006783,PAY000006783,False,not_requested,not_requested,0.0,
REF000006178,BKG000006784,PAY000006784,False,not_requested,not_requested,0.0,
REF000006179,BKG000006785,PAY000006785,False,not_requested,not_requested,0.0,
REF000006180,BKG000006786,PAY000006786,False,not_requested,not_requested,0.0,
REF000006181,BKG000006787,PAY000006787,False,not_requested,not_requested,0.0,
REF000006182,BKG000006788,PAY000006788,False,not_requested,not_requested,0.0,
REF000006183,BKG000006789,PAY000006789,False,not_requested,not_requested,0.0,
REF000006184,BKG000006790,PAY000006790,False,not_requested,not_requested,0.0,
REF000006185,BKG000006791,PAY000006791,False,not_requested,not_requested,0.0,
REF000006186,BKG000006792,PAY000006792,False,not_requested,not_requested,0.0,
REF000006187,BKG000006793,PAY000006793,False,not_requested,not_requested,0.0,
REF000006188,BKG000006794,PAY000006794,True,approved,ticketing_failure,189.48,2014-09-12 10:57:21
REF000006189,BKG000006795,PAY000006795,False,not_requested,not_requested,0.0,
REF000006190,BKG000006796,PAY000006796,False,not_requested,not_requested,0.0,
REF000006191,BKG000006797,PAY000006797,False,not_requested,not_requested,0.0,
REF000006192,BKG000006798,PAY000006798,False,not_requested,not_requested,0.0,
REF000006193,BKG000006800,PAY000006800,False,not_requested,not_requested,0.0,
REF000006194,BKG000006801,PAY000006801,False,not_requested,not_requested,0.0,
REF000006195,BKG000006802,PAY000006802,False,not_requested,not_requested,0.0,
REF000006196,BKG000006804,PAY000006804,False,not_requested,not_requested,0.0,
REF000006197,BKG000006805,PAY000006805,False,not_requested,not_requested,0.0,
REF000006198,BKG000006806,PAY000006806,False,not_requested,not_requested,0.0,
REF000006199,BKG000006807,PAY000006807,False,not_requested,not_requested,0.0,
REF000006200,BKG000006809,PAY000006809,False,not_requested,not_requested,0.0,
REF000006201,BKG000006811,PAY000006811,False,not_requested,not_requested,0.0,
REF000006202,BKG000006813,PAY000006813,False,not_requested,not_requested,0.0,
REF000006203,BKG000006814,PAY000006814,False,not_requested,not_requested,0.0,
REF000006204,BKG000006815,PAY000006815,False,not_requested,not_requested,0.0,
REF000006205,BKG000006816,PAY000006816,False,not_requested,not_requested,0.0,
REF000006206,BKG000006818,PAY000006818,False,not_requested,not_requested,0.0,
REF000006207,BKG000006819,PAY000006819,False,not_requested,not_requested,0.0,
REF000006208,BKG000006820,PAY000006820,False,not_requested,not_requested,0.0,
REF000006209,BKG000006821,PAY000006821,False,not_requested,not_requested,0.0,
REF000006210,BKG000006822,PAY000006822,False,not_requested,not_requested,0.0,
REF000006211,BKG000006823,PAY000006823,False,not_requested,not_requested,0.0,
REF000006212,BKG000006824,PAY000006824,False,not_requested,not_requested,0.0,
REF000006213,BKG000006825,PAY000006825,False,not_requested,not_requested,0.0,
REF000006214,BKG000006826,PAY000006826,False,not_requested,not_requested,0.0,
REF000006215,BKG000006827,PAY000006827,False,not_requested,not_requested,0.0,
REF000006216,BKG000006828,PAY000006828,False,not_requested,not_requested,0.0,
REF000006217,BKG000006829,PAY000006829,False,not_requested,not_requested,0.0,
REF000006218,BKG000006830,PAY000006830,False,not_requested,not_requested,0.0,
REF000006219,BKG000006831,PAY000006831,False,not_requested,not_requested,0.0,
REF000006220,BKG000006832,PAY000006832,False,not_requested,not_requested,0.0,
REF000006221,BKG000006834,PAY000006834,False,not_requested,not_requested,0.0,
REF000006222,BKG000006835,PAY000006835,False,not_requested,not_requested,0.0,
REF000006223,BKG000006836,PAY000006836,False,not_requested,not_requested,0.0,
REF000006224,BKG000006837,PAY000006837,False,not_requested,not_requested,0.0,
REF000006225,BKG000006838,PAY000006838,False,not_requested,not_requested,0.0,
REF000006226,BKG000006840,PAY000006840,False,not_requested,not_requested,0.0,
REF000006227,BKG000006841,PAY000006841,False,not_requested,not_requested,0.0,
REF000006228,BKG000006842,PAY000006842,False,not_requested,not_requested,0.0,
REF000006229,BKG000006843,PAY000006843,False,not_requested,not_requested,0.0,
REF000006230,BKG000006844,PAY000006844,False,not_requested,not_requested,0.0,
REF000006231,BKG000006845,PAY000006845,False,not_requested,not_requested,0.0,
REF000006232,BKG000006846,PAY000006846,False,not_requested,not_requested,0.0,
REF000006233,BKG000006847,PAY000006847,False,not_requested,not_requested,0.0,
REF000006234,BKG000006848,PAY000006848,False,not_requested,not_requested,0.0,
REF000006235,BKG000006849,PAY000006849,False,not_requested,not_requested,0.0,
REF000006236,BKG000006851,PAY000006851,False,not_requested,not_requested,0.0,
REF000006237,BKG000006852,PAY000006852,False,not_requested,not_requested,0.0,
REF000006238,BKG000006853,PAY000006853,False,not_requested,not_requested,0.0,
REF000006239,BKG000006854,PAY000006854,False,not_requested,not_requested,0.0,
REF000006240,BKG000006855,PAY000006855,False,not_requested,not_requested,0.0,
REF000006241,BKG000006856,PAY000006856,False,not_requested,not_requested,0.0,
REF000006242,BKG000006857,PAY000006857,False,not_requested,not_requested,0.0,
REF000006243,BKG000006858,PAY000006858,False,not_requested,not_requested,0.0,
REF000006244,BKG000006860,PAY000006860,False,not_requested,not_requested,0.0,
REF000006245,BKG000006861,PAY000006861,False,not_requested,not_requested,0.0,
REF000006246,BKG000006862,PAY000006862,False,not_requested,not_requested,0.0,
REF000006247,BKG000006863,PAY000006863,True,approved,customer_cancelled,463.82,2013-04-13 21:49:59
REF000006248,BKG000006864,PAY000006864,False,not_requested,not_requested,0.0,
REF000006249,BKG000006865,PAY000006865,False,not_requested,not_requested,0.0,
REF000006250,BKG000006866,PAY000006866,False,not_requested,not_requested,0.0,
REF000006251,BKG000006867,PAY000006867,False,not_requested,not_requested,0.0,
REF000006252,BKG000006868,PAY000006868,False,not_requested,not_requested,0.0,
REF000006253,BKG000006869,PAY000006869,False,not_requested,not_requested,0.0,
REF000006254,BKG000006870,PAY000006870,False,not_requested,not_requested,0.0,
REF000006255,BKG000006871,PAY000006871,False,not_requested,not_requested,0.0,
REF000006256,BKG000006872,PAY000006872,False,not_requested,not_requested,0.0,
REF000006257,BKG000006874,PAY000006874,False,not_requested,not_requested,0.0,
REF000006258,BKG000006877,PAY000006877,False,not_requested,not_requested,0.0,
REF000006259,BKG000006878,PAY000006878,False,not_requested,not_requested,0.0,
REF000006260,BKG000006879,PAY000006879,False,not_requested,not_requested,0.0,
REF000006261,BKG000006880,PAY000006880,True,pending,ticketing_failure,305.23,2014-12-26 15:33:11
REF000006262,BKG000006881,PAY000006881,False,not_requested,not_requested,0.0,
REF000006263,BKG000006882,PAY000006882,False,not_requested,not_requested,0.0,
REF000006264,BKG000006884,PAY000006884,False,not_requested,not_requested,0.0,
REF000006265,BKG000006885,PAY000006885,False,not_requested,not_requested,0.0,
REF000006266,BKG000006886,PAY000006886,False,not_requested,not_requested,0.0,
REF000006267,BKG000006887,PAY000006887,True,approved,customer_cancelled,264.18,2013-05-12 19:07:02
REF000006268,BKG000006888,PAY000006888,True,approved,airline_schedule_change,686.25,2013-11-19 11:43:11
REF000006269,BKG000006889,PAY000006889,False,not_requested,not_requested,0.0,
REF000006270,BKG000006890,PAY000006890,False,not_requested,not_requested,0.0,
REF000006271,BKG000006891,PAY000006891,False,not_requested,not_requested,0.0,
REF000006272,BKG000006892,PAY000006892,False,not_requested,not_requested,0.0,
REF000006273,BKG000006893,PAY000006893,False,not_requested,not_requested,0.0,
REF000006274,BKG000006894,PAY000006894,False,not_requested,not_requested,0.0,
REF000006275,BKG000006895,PAY000006895,False,not_requested,not_requested,0.0,
REF000006276,BKG000006896,PAY000006896,False,not_requested,not_requested,0.0,
REF000006277,BKG000006897,PAY000006897,False,not_requested,not_requested,0.0,
REF000006278,BKG000006898,PAY000006898,False,not_requested,not_requested,0.0,
REF000006279,BKG000006899,PAY000006899,False,not_requested,not_requested,0.0,
REF000006280,BKG000006900,PAY000006900,False,not_requested,not_requested,0.0,
REF000006281,BKG000006901,PAY000006901,False,not_requested,not_requested,0.0,
REF000006282,BKG000006902,PAY000006902,False,not_requested,not_requested,0.0,
REF000006283,BKG000006903,PAY000006903,False,not_requested,not_requested,0.0,
REF000006284,BKG000006904,PAY000006904,False,not_requested,not_requested,0.0,
REF000006285,BKG000006905,PAY000006905,False,not_requested,not_requested,0.0,
REF000006286,BKG000006906,PAY000006906,False,not_requested,not_requested,0.0,
REF000006287,BKG000006907,PAY000006907,False,not_requested,not_requested,0.0,
REF000006288,BKG000006908,PAY000006908,False,not_requested,not_requested,0.0,
REF000006289,BKG000006909,PAY000006909,False,not_requested,not_requested,0.0,
REF000006290,BKG000006910,PAY000006910,False,not_requested,not_requested,0.0,
REF000006291,BKG000006911,PAY000006911,False,not_requested,not_requested,0.0,
REF000006292,BKG000006912,PAY000006912,False,not_requested,not_requested,0.0,
REF000006293,BKG000006913,PAY000006913,False,not_requested,not_requested,0.0,
REF000006294,BKG000006915,PAY000006915,False,not_requested,not_requested,0.0,
REF000006295,BKG000006916,PAY000006916,False,not_requested,not_requested,0.0,
REF000006296,BKG000006918,PAY000006918,False,not_requested,not_requested,0.0,
REF000006297,BKG000006919,PAY000006919,False,not_requested,not_requested,0.0,
REF000006298,BKG000006920,PAY000006920,False,not_requested,not_requested,0.0,
REF000006299,BKG000006921,PAY000006921,False,not_requested,not_requested,0.0,
REF000006300,BKG000006922,PAY000006922,False,not_requested,not_requested,0.0,
REF000006301,BKG000006923,PAY000006923,False,not_requested,not_requested,0.0,
REF000006302,BKG000006924,PAY000006924,False,not_requested,not_requested,0.0,
REF000006303,BKG000006925,PAY000006925,False,not_requested,not_requested,0.0,
REF000006304,BKG000006926,PAY000006926,False,not_requested,not_requested,0.0,
REF000006305,BKG000006927,PAY000006927,False,not_requested,not_requested,0.0,
REF000006306,BKG000006928,PAY000006928,False,not_requested,not_requested,0.0,
REF000006307,BKG000006929,PAY000006929,False,not_requested,not_requested,0.0,
REF000006308,BKG000006930,PAY000006930,False,not_requested,not_requested,0.0,
REF000006309,BKG000006931,PAY000006931,False,not_requested,not_requested,0.0,
REF000006310,BKG000006932,PAY000006932,False,not_requested,not_requested,0.0,
REF000006311,BKG000006933,PAY000006933,False,not_requested,not_requested,0.0,
REF000006312,BKG000006934,PAY000006934,False,not_requested,not_requested,0.0,
REF000006313,BKG000006935,PAY000006935,False,not_requested,not_requested,0.0,
REF000006314,BKG000006936,PAY000006936,False,not_requested,not_requested,0.0,
REF000006315,BKG000006937,PAY000006937,False,not_requested,not_requested,0.0,
REF000006316,BKG000006938,PAY000006938,False,not_requested,not_requested,0.0,
REF000006317,BKG000006939,PAY000006939,False,not_requested,not_requested,0.0,
REF000006318,BKG000006940,PAY000006940,False,not_requested,not_requested,0.0,
REF000006319,BKG000006941,PAY000006941,False,not_requested,not_requested,0.0,
REF000006320,BKG000006942,PAY000006942,False,not_requested,not_requested,0.0,
REF000006321,BKG000006943,PAY000006943,False,not_requested,not_requested,0.0,
REF000006322,BKG000006944,PAY000006944,False,not_requested,not_requested,0.0,
REF000006323,BKG000006945,PAY000006945,False,not_requested,not_requested,0.0,
REF000006324,BKG000006947,PAY000006947,False,not_requested,not_requested,0.0,
REF000006325,BKG000006948,PAY000006948,False,not_requested,not_requested,0.0,
REF000006326,BKG000006949,PAY000006949,False,not_requested,not_requested,0.0,
REF000006327,BKG000006950,PAY000006950,False,not_requested,not_requested,0.0,
REF000006328,BKG000006951,PAY000006951,False,not_requested,not_requested,0.0,
REF000006329,BKG000006952,PAY000006952,False,not_requested,not_requested,0.0,
REF000006330,BKG000006953,PAY000006953,False,not_requested,not_requested,0.0,
REF000006331,BKG000006954,PAY000006954,False,not_requested,not_requested,0.0,
REF000006332,BKG000006955,PAY000006955,False,not_requested,not_requested,0.0,
REF000006333,BKG000006956,PAY000006956,True,approved,customer_cancelled,438.58,2013-04-26 23:12:21
REF000006334,BKG000006957,PAY000006957,False,not_requested,not_requested,0.0,
REF000006335,BKG000006958,PAY000006958,False,not_requested,not_requested,0.0,
REF000006336,BKG000006959,PAY000006959,False,not_requested,not_requested,0.0,
REF000006337,BKG000006960,PAY000006960,False,not_requested,not_requested,0.0,
REF000006338,BKG000006961,PAY000006961,False,not_requested,not_requested,0.0,
REF000006339,BKG000006962,PAY000006962,False,not_requested,not_requested,0.0,
REF000006340,BKG000006963,PAY000006963,False,not_requested,not_requested,0.0,
REF000006341,BKG000006964,PAY000006964,False,not_requested,not_requested,0.0,
REF000006342,BKG000006965,PAY000006965,False,not_requested,not_requested,0.0,
REF000006343,BKG000006967,PAY000006967,False,not_requested,not_requested,0.0,
REF000006344,BKG000006969,PAY000006969,False,not_requested,not_requested,0.0,
REF000006345,BKG000006970,PAY000006970,True,rejected,customer_cancelled,0.0,2013-03-15 14:00:56
REF000006346,BKG000006971,PAY000006971,False,not_requested,not_requested,0.0,
REF000006347,BKG000006972,PAY000006972,False,not_requested,not_requested,0.0,
REF000006348,BKG000006973,PAY000006973,False,not_requested,not_requested,0.0,
REF000006349,BKG000006974,PAY000006974,False,not_requested,not_requested,0.0,
REF000006350,BKG000006976,PAY000006976,False,not_requested,not_requested,0.0,
REF000006351,BKG000006977,PAY000006977,False,not_requested,not_requested,0.0,
REF000006352,BKG000006978,PAY000006978,False,not_requested,not_requested,0.0,
REF000006353,BKG000006979,PAY000006979,False,not_requested,not_requested,0.0,
REF000006354,BKG000006980,PAY000006980,False,not_requested,not_requested,0.0,
REF000006355,BKG000006981,PAY000006981,False,not_requested,not_requested,0.0,
REF000006356,BKG000006982,PAY000006982,False,not_requested,not_requested,0.0,
REF000006357,BKG000006983,PAY000006983,False,not_requested,not_requested,0.0,
REF000006358,BKG000006984,PAY000006984,False,not_requested,not_requested,0.0,
REF000006359,BKG000006986,PAY000006986,False,not_requested,not_requested,0.0,
REF000006360,BKG000006987,PAY000006987,True,approved,duplicate_booking,221.49,2015-01-26 10:43:13
REF000006361,BKG000006988,PAY000006988,True,rejected,airline_schedule_change,0.0,2014-12-04 13:24:29
REF000006362,BKG000006989,PAY000006989,False,not_requested,not_requested,0.0,
REF000006363,BKG000006990,PAY000006990,False,not_requested,not_requested,0.0,
REF000006364,BKG000006991,PAY000006991,False,not_requested,not_requested,0.0,
REF000006365,BKG000006992,PAY000006992,False,not_requested,not_requested,0.0,
REF000006366,BKG000006993,PAY000006993,False,not_requested,not_requested,0.0,
REF000006367,BKG000006994,PAY000006994,False,not_requested,not_requested,0.0,
REF000006368,BKG000006995,PAY000006995,False,not_requested,not_requested,0.0,
REF000006369,BKG000006996,PAY000006996,False,not_requested,not_requested,0.0,
REF000006370,BKG000006998,PAY000006998,False,not_requested,not_requested,0.0,
REF000006371,BKG000006999,PAY000006999,False,not_requested,not_requested,0.0,
REF000006372,BKG000007000,PAY000007000,False,not_requested,not_requested,0.0,
REF000006373,BKG000007001,PAY000007001,False,not_requested,not_requested,0.0,
REF000006374,BKG000007004,PAY000007004,False,not_requested,not_requested,0.0,
REF000006375,BKG000007005,PAY000007005,False,not_requested,not_requested,0.0,
REF000006376,BKG000007007,PAY000007007,True,approved,customer_cancelled,181.98,2013-12-07 16:56:18
REF000006377,BKG000007008,PAY000007008,True,approved,ticketing_failure,200.95,2014-05-08 13:25:11
REF000006378,BKG000007009,PAY000007009,False,not_requested,not_requested,0.0,
REF000006379,BKG000007010,PAY000007010,False,not_requested,not_requested,0.0,
REF000006380,BKG000007011,PAY000007011,True,approved,payment_dispute,201.8,2013-05-12 12:07:37
REF000006381,BKG000007012,PAY000007012,False,not_requested,not_requested,0.0,
REF000006382,BKG000007013,PAY000007013,False,not_requested,not_requested,0.0,
REF000006383,BKG000007014,PAY000007014,False,not_requested,not_requested,0.0,
REF000006384,BKG000007015,PAY000007015,False,not_requested,not_requested,0.0,
REF000006385,BKG000007016,PAY000007016,False,not_requested,not_requested,0.0,
REF000006386,BKG000007017,PAY000007017,True,approved,customer_cancelled,201.44,2013-11-03 16:46:44
REF000006387,BKG000007018,PAY000007018,True,approved,payment_dispute,823.83,2014-10-28 07:05:15
REF000006388,BKG000007019,PAY000007019,False,not_requested,not_requested,0.0,
REF000006389,BKG000007020,PAY000007020,False,not_requested,not_requested,0.0,
REF000006390,BKG000007021,PAY000007021,False,not_requested,not_requested,0.0,
REF000006391,BKG000007022,PAY000007022,False,not_requested,not_requested,0.0,
REF000006392,BKG000007023,PAY000007023,False,not_requested,not_requested,0.0,
REF000006393,BKG000007024,PAY000007024,False,not_requested,not_requested,0.0,
REF000006394,BKG000007026,PAY000007026,False,not_requested,not_requested,0.0,
REF000006395,BKG000007027,PAY000007027,False,not_requested,not_requested,0.0,
REF000006396,BKG000007028,PAY000007028,False,not_requested,not_requested,0.0,
REF000006397,BKG000007029,PAY000007029,False,not_requested,not_requested,0.0,
REF000006398,BKG000007030,PAY000007030,False,not_requested,not_requested,0.0,
REF000006399,BKG000007031,PAY000007031,False,not_requested,not_requested,0.0,
REF000006400,BKG000007032,PAY000007032,False,not_requested,not_requested,0.0,
REF000006401,BKG000007033,PAY000007033,False,not_requested,not_requested,0.0,
REF000006402,BKG000007034,PAY000007034,False,not_requested,not_requested,0.0,
REF000006403,BKG000007035,PAY000007035,False,not_requested,not_requested,0.0,
REF000006404,BKG000007036,PAY000007036,False,not_requested,not_requested,0.0,
REF000006405,BKG000007037,PAY000007037,False,not_requested,not_requested,0.0,
REF000006406,BKG000007038,PAY000007038,False,not_requested,not_requested,0.0,
REF000006407,BKG000007039,PAY000007039,False,not_requested,not_requested,0.0,
REF000006408,BKG000007040,PAY000007040,False,not_requested,not_requested,0.0,
REF000006409,BKG000007041,PAY000007041,False,not_requested,not_requested,0.0,
REF000006410,BKG000007043,PAY000007043,False,not_requested,not_requested,0.0,
REF000006411,BKG000007044,PAY000007044,False,not_requested,not_requested,0.0,
REF000006412,BKG000007045,PAY000007045,False,not_requested,not_requested,0.0,
REF000006413,BKG000007046,PAY000007046,False,not_requested,not_requested,0.0,
REF000006414,BKG000007047,PAY000007047,False,not_requested,not_requested,0.0,
REF000006415,BKG000007048,PAY000007048,False,not_requested,not_requested,0.0,
REF000006416,BKG000007049,PAY000007049,False,not_requested,not_requested,0.0,
REF000006417,BKG000007050,PAY000007050,False,not_requested,not_requested,0.0,
REF000006418,BKG000007051,PAY000007051,False,not_requested,not_requested,0.0,
REF000006419,BKG000007053,PAY000007053,False,not_requested,not_requested,0.0,
REF000006420,BKG000007054,PAY000007054,False,not_requested,not_requested,0.0,
REF000006421,BKG000007055,PAY000007055,False,not_requested,not_requested,0.0,
REF000006422,BKG000007056,PAY000007056,False,not_requested,not_requested,0.0,
REF000006423,BKG000007057,PAY000007057,False,not_requested,not_requested,0.0,
REF000006424,BKG000007058,PAY000007058,False,not_requested,not_requested,0.0,
REF000006425,BKG000007059,PAY000007059,False,not_requested,not_requested,0.0,
REF000006426,BKG000007061,PAY000007061,False,not_requested,not_requested,0.0,
REF000006427,BKG000007062,PAY000007062,False,not_requested,not_requested,0.0,
REF000006428,BKG000007063,PAY000007063,False,not_requested,not_requested,0.0,
REF000006429,BKG000007064,PAY000007064,False,not_requested,not_requested,0.0,
REF000006430,BKG000007065,PAY000007065,False,not_requested,not_requested,0.0,
REF000006431,BKG000007066,PAY000007066,False,not_requested,not_requested,0.0,
REF000006432,BKG000007068,PAY000007068,False,not_requested,not_requested,0.0,
REF000006433,BKG000007069,PAY000007069,False,not_requested,not_requested,0.0,
REF000006434,BKG000007070,PAY000007070,False,not_requested,not_requested,0.0,
REF000006435,BKG000007071,PAY000007071,False,not_requested,not_requested,0.0,
REF000006436,BKG000007072,PAY000007072,False,not_requested,not_requested,0.0,
REF000006437,BKG000007074,PAY000007074,False,not_requested,not_requested,0.0,
REF000006438,BKG000007075,PAY000007075,False,not_requested,not_requested,0.0,
REF000006439,BKG000007076,PAY000007076,False,not_requested,not_requested,0.0,
REF000006440,BKG000007077,PAY000007077,False,not_requested,not_requested,0.0,
REF000006441,BKG000007078,PAY000007078,False,not_requested,not_requested,0.0,
REF000006442,BKG000007079,PAY000007079,False,not_requested,not_requested,0.0,
REF000006443,BKG000007080,PAY000007080,False,not_requested,not_requested,0.0,
REF000006444,BKG000007081,PAY000007081,False,not_requested,not_requested,0.0,
REF000006445,BKG000007082,PAY000007082,False,not_requested,not_requested,0.0,
REF000006446,BKG000007083,PAY000007083,False,not_requested,not_requested,0.0,
REF000006447,BKG000007084,PAY000007084,False,not_requested,not_requested,0.0,
REF000006448,BKG000007085,PAY000007085,False,not_requested,not_requested,0.0,
REF000006449,BKG000007087,PAY000007087,False,not_requested,not_requested,0.0,
REF000006450,BKG000007088,PAY000007088,False,not_requested,not_requested,0.0,
REF000006451,BKG000007089,PAY000007089,False,not_requested,not_requested,0.0,
REF000006452,BKG000007090,PAY000007090,False,not_requested,not_requested,0.0,
REF000006453,BKG000007091,PAY000007091,False,not_requested,not_requested,0.0,
REF000006454,BKG000007092,PAY000007092,False,not_requested,not_requested,0.0,
REF000006455,BKG000007093,PAY000007093,False,not_requested,not_requested,0.0,
REF000006456,BKG000007094,PAY000007094,False,not_requested,not_requested,0.0,
REF000006457,BKG000007095,PAY000007095,False,not_requested,not_requested,0.0,
REF000006458,BKG000007096,PAY000007096,False,not_requested,not_requested,0.0,
REF000006459,BKG000007097,PAY000007097,False,not_requested,not_requested,0.0,
REF000006460,BKG000007098,PAY000007098,False,not_requested,not_requested,0.0,
REF000006461,BKG000007099,PAY000007099,False,not_requested,not_requested,0.0,
REF000006462,BKG000007100,PAY000007100,False,not_requested,not_requested,0.0,
REF000006463,BKG000007101,PAY000007101,False,not_requested,not_requested,0.0,
REF000006464,BKG000007102,PAY000007102,False,not_requested,not_requested,0.0,
REF000006465,BKG000007103,PAY000007103,False,not_requested,not_requested,0.0,
REF000006466,BKG000007105,PAY000007105,False,not_requested,not_requested,0.0,
REF000006467,BKG000007106,PAY000007106,False,not_requested,not_requested,0.0,
REF000006468,BKG000007107,PAY000007107,False,not_requested,not_requested,0.0,
REF000006469,BKG000007108,PAY000007108,False,not_requested,not_requested,0.0,
REF000006470,BKG000007109,PAY000007109,False,not_requested,not_requested,0.0,
REF000006471,BKG000007110,PAY000007110,False,not_requested,not_requested,0.0,
REF000006472,BKG000007111,PAY000007111,False,not_requested,not_requested,0.0,
REF000006473,BKG000007112,PAY000007112,False,not_requested,not_requested,0.0,
REF000006474,BKG000007113,PAY000007113,False,not_requested,not_requested,0.0,
REF000006475,BKG000007114,PAY000007114,False,not_requested,not_requested,0.0,
REF000006476,BKG000007115,PAY000007115,False,not_requested,not_requested,0.0,
REF000006477,BKG000007116,PAY000007116,False,not_requested,not_requested,0.0,
REF000006478,BKG000007117,PAY000007117,False,not_requested,not_requested,0.0,
REF000006479,BKG000007118,PAY000007118,False,not_requested,not_requested,0.0,
REF000006480,BKG000007119,PAY000007119,False,not_requested,not_requested,0.0,
REF000006481,BKG000007120,PAY000007120,False,not_requested,not_requested,0.0,
REF000006482,BKG000007121,PAY000007121,False,not_requested,not_requested,0.0,
REF000006483,BKG000007122,PAY000007122,False,not_requested,not_requested,0.0,
REF000006484,BKG000007123,PAY000007123,False,not_requested,not_requested,0.0,
REF000006485,BKG000007124,PAY000007124,False,not_requested,not_requested,0.0,
REF000006486,BKG000007125,PAY000007125,False,not_requested,not_requested,0.0,
REF000006487,BKG000007126,PAY000007126,False,not_requested,not_requested,0.0,
REF000006488,BKG000007127,PAY000007127,False,not_requested,not_requested,0.0,
REF000006489,BKG000007128,PAY000007128,False,not_requested,not_requested,0.0,
REF000006490,BKG000007129,PAY000007129,False,not_requested,not_requested,0.0,
REF000006491,BKG000007130,PAY000007130,False,not_requested,not_requested,0.0,
REF000006492,BKG000007132,PAY000007132,False,not_requested,not_requested,0.0,
REF000006493,BKG000007133,PAY000007133,False,not_requested,not_requested,0.0,
REF000006494,BKG000007134,PAY000007134,True,approved,airline_schedule_change,538.34,2014-12-26 10:43:39
REF000006495,BKG000007135,PAY000007135,False,not_requested,not_requested,0.0,
REF000006496,BKG000007136,PAY000007136,False,not_requested,not_requested,0.0,
REF000006497,BKG000007137,PAY000007137,False,not_requested,not_requested,0.0,
