ticket_id,booking_id,payment_id,ticket_status,ticket_issued_time,ticketing_error_code,ticketing_delay_minutes
TKT000006450,BKG000006450,PAY000006450,issued,2014-05-16 00:47:27,NONE,34.0
TKT000006451,BKG000006451,PAY000006451,issued,2013-11-01 18:39:30,NONE,4.0
TKT000006452,BKG000006452,PAY000006452,issued,2014-10-26 05:48:07,NONE,883.0
TKT000006453,BKG000006453,PAY000006453,not_issued_payment_failed,,NONE,
TKT000006454,BKG000006454,PAY000006454,issued,2013-08-02 23:22:30,NONE,17.0
TKT000006455,BKG000006455,PAY000006455,issued,2014-11-18 01:18:41,NONE,25.0
TKT000006456,BKG000006456,PAY000006456,issued,2014-09-23 20:27:09,NONE,29.0
TKT000006457,BKG000006457,PAY000006457,issued,2013-08-06 08:56:43,NONE,6.0
TKT000006458,BKG000006458,PAY000006458,issued,2014-10-10 17:04:57,NONE,24.0
TKT000006459,BKG000006459,PAY000006459,issued,2014-09-04 08:20:00,NONE,802.0
TKT000006460,BKG000006460,PAY000006460,issued,2013-02-09 18:53:09,NONE,31.0
TKT000006461,BKG000006461,PAY000006461,issued,2014-10-03 09:34:19,NONE,28.0
TKT000006462,BKG000006462,PAY000006462,issued,2013-12-08 21:53:40,NONE,43.0
TKT000006463,BKG000006463,PAY000006463,issued,2013-04-02 21:13:55,NONE,8.0
TKT000006464,BKG000006464,PAY000006464,issued,2014-07-29 07:43:11,NONE,1007.0
TKT000006465,BKG000006465,PAY000006465,issued,2013-05-10 16:21:58,NONE,9.0
TKT000006466,BKG000006466,PAY000006466,issued,2014-10-30 08:39:55,NONE,28.0
TKT000006467,BKG000006467,PAY000006467,issued,2014-01-12 12:59:44,NONE,16.0
TKT000006468,BKG000006468,PAY000006468,issued,2014-06-29 21:01:09,NONE,11.0
TKT000006469,BKG000006469,PAY000006469,not_issued_payment_failed,,NONE,
TKT000006470,BKG000006470,PAY000006470,issued,2014-08-22 01:13:01,NONE,18.0
TKT000006471,BKG000006471,PAY000006471,issued,2014-07-14 22:03:44,NONE,16.0
TKT000006472,BKG000006472,PAY000006472,issued,2014-09-10 10:20:05,NONE,24.0
TKT000006473,BKG000006473,PAY000006473,issued,2014-09-10 20:54:59,NONE,12.0
TKT000006474,BKG000006474,PAY000006474,failed,2014-04-16 17:57:02,TICKETING_TIMEOUT,42.0
TKT000006475,BKG000006475,PAY000006475,issued,2014-12-13 05:24:10,NONE,24.0
TKT000006476,BKG000006476,PAY000006476,issued,2013-01-27 23:00:20,NONE,43.0
TKT000006477,BKG000006477,PAY000006477,not_issued_payment_failed,,NONE,
TKT000006478,BKG000006478,PAY000006478,issued,2013-01-18 13:59:04,NONE,24.0
TKT000006479,BKG000006479,PAY000006479,issued,2013-05-19 12:32:32,NONE,42.0
TKT000006480,BKG000006480,PAY000006480,issued,2014-06-16 22:29:31,NONE,23.0
TKT000006481,BKG000006481,PAY000006481,issued,2014-09-05 05:23:54,NONE,42.0
TKT000006482,BKG000006482,PAY000006482,issued,2014-06-16 09:28:00,NONE,3.0
TKT000006483,BKG000006483,PAY000006483,issued,2013-07-05 11:54:35,NONE,39.0
TKT000006484,BKG000006484,PAY000006484,issued,2014-03-29 12:18:37,NONE,32.0
TKT000006485,BKG000006485,PAY000006485,issued,2014-07-24 19:44:05,NONE,23.0
TKT000006486,BKG000006486,PAY000006486,issued,2014-08-14 16:55:52,NONE,9.0
TKT000006487,BKG000006487,PAY000006487,issued,2014-05-01 14:44:17,NONE,613.0
TKT000006488,BKG000006488,PAY000006488,issued,2013-05-28 12:01:18,NONE,4.0
TKT000006489,BKG000006489,PAY000006489,issued,2014-05-31 22:02:50,NONE,26.0
TKT000006490,BKG000006490,PAY000006490,issued,2014-10-14 22:50:36,NONE,43.0
TKT000006491,BKG000006491,PAY000006491,issued,2013-06-27 18:17:08,NONE,4.0
TKT000006492,BKG000006492,PAY000006492,issued,2013-07-17 14:03:57,NONE,4.0
TKT000006493,BKG000006493,PAY000006493,issued,2014-12-17 21:21:11,NONE,36.0
TKT000006494,BKG000006494,PAY000006494,issued,2014-05-06 15:48:24,NONE,13.0
TKT000006495,BKG000006495,PAY000006495,issued,2014-09-11 07:40:16,NONE,3.0
TKT000006496,BKG000006496,PAY000006496,issued,2014-11-06 15:11:42,NONE,11.0
TKT000006497,BKG000006497,PAY000006497,issued,2013-10-05 15:09:43,NONE,22.0
TKT000006498,BKG000006498,PAY000006498,issued,2013-10-20 13:32:37,NONE,30.0
TKT000006499,BKG000006499,PAY000006499,not_issued_payment_failed,,NONE,
TKT000006500,BKG000006500,PAY000006500,issued,2014-12-07 19:21:20,NONE,3.0
TKT000006501,BKG000006501,PAY000006501,issued,2014-06-18 11:04:07,NONE,19.0
TKT000006502,BKG000006502,PAY000006502,issued,2014-12-31 13:52:27,NONE,29.0
TKT000006503,BKG000006503,PAY000006503,issued,2013-10-10 05:26:29,NONE,529.0
TKT000006504,BKG000006504,PAY000006504,issued,2014-06-12 04:29:30,NONE,42.0
TKT000006505,BKG000006505,PAY000006505,not_issued_payment_failed,,NONE,
TKT000006506,BKG000006506,PAY000006506,issued,2014-02-26 09:57:59,NONE,7.0
TKT000006507,BKG000006507,PAY000006507,issued,2014-09-13 10:06:58,NONE,3.0
TKT000006508,BKG000006508,PAY000006508,issued,2014-07-29 12:59:33,NONE,7.0
TKT000006509,BKG000006509,PAY000006509,issued,2014-08-17 11:44:34,NONE,43.0
TKT000006510,BKG000006510,PAY000006510,issued,2014-03-02 22:07:22,NONE,21.0
TKT000006511,BKG000006511,PAY000006511,issued,2014-03-20 14:30:22,NONE,41.0
TKT000006512,BKG000006512,PAY000006512,issued,2014-05-23 01:46:55,NONE,7.0
TKT000006513,BKG000006513,PAY000006513,issued,2013-07-07 10:12:18,NONE,30.0
TKT000006514,BKG000006514,PAY000006514,issued,2013-07-07 11:40:18,NONE,15.0
TKT000006515,BKG000006515,PAY000006515,issued,2014-09-13 01:51:32,NONE,45.0
TKT000006516,BKG000006516,PAY000006516,issued,2013-03-28 14:09:41,NONE,20.0
TKT000006517,BKG000006517,PAY000006517,issued,2014-01-04 14:48:06,NONE,17.0
TKT000006518,BKG000006518,PAY000006518,not_issued_payment_failed,,NONE,
TKT000006519,BKG000006519,PAY000006519,issued,2014-11-13 23:23:11,NONE,35.0
TKT000006520,BKG000006520,PAY000006520,issued,2014-10-02 18:31:44,NONE,19.0
TKT000006521,BKG000006521,PAY000006521,issued,2013-09-15 11:46:08,NONE,19.0
TKT000006522,BKG000006522,PAY000006522,issued,2013-03-24 17:37:51,NONE,29.0
TKT000006523,BKG000006523,PAY000006523,issued,2014-11-09 08:08:12,NONE,45.0
TKT000006524,BKG000006524,PAY000006524,issued,2013-04-26 14:01:49,NONE,40.0
TKT000006525,BKG000006525,PAY000006525,issued,2014-10-05 12:32:56,NONE,43.0
TKT000006526,BKG000006526,PAY000006526,issued,2014-11-19 11:22:10,NONE,43.0
TKT000006527,BKG000006527,PAY000006527,issued,2014-02-25 23:53:49,NONE,596.0
TKT000006528,BKG000006528,PAY000006528,issued,2013-07-08 03:32:06,NONE,36.0
TKT000006529,BKG000006529,PAY000006529,issued,2014-02-02 23:22:19,NONE,553.0
TKT000006530,BKG000006530,PAY000006530,not_issued_payment_failed,,NONE,
TKT000006531,BKG000006531,PAY000006531,issued,2014-06-20 23:19:54,NONE,6.0
TKT000006532,BKG000006532,PAY000006532,issued,2014-10-09 12:15:39,NONE,19.0
TKT000006533,BKG000006533,PAY000006533,issued,2014-08-23 14:22:50,NONE,12.0
TKT000006534,BKG000006534,PAY000006534,not_issued_payment_failed,,NONE,
TKT000006535,BKG000006535,PAY000006535,issued,2013-03-16 16:35:23,NONE,229.0
TKT000006536,BKG000006536,PAY000006536,issued,2013-03-17 17:13:59,NONE,17.0
TKT000006537,BKG000006537,PAY000006537,issued,2013-12-17 14:16:27,NONE,32.0
TKT000006538,BKG000006538,PAY000006538,issued,2014-02-21 22:57:01,NONE,35.0
TKT000006539,BKG000006539,PAY000006539,issued,2014-12-16 22:31:35,NONE,39.0
TKT000006540,BKG000006540,PAY000006540,issued,2014-03-27 16:48:26,NONE,13.0
TKT000006541,BKG000006541,PAY000006541,not_issued_payment_failed,,NONE,
TKT000006542,BKG000006542,PAY000006542,issued,2014-11-19 16:34:24,NONE,41.0
TKT000006543,BKG000006543,PAY000006543,issued,2014-09-02 20:54:36,NONE,23.0
TKT000006544,BKG000006544,PAY000006544,issued,2014-11-13 17:45:10,NONE,5.0
TKT000006545,BKG000006545,PAY000006545,issued,2014-11-12 23:14:17,NONE,42.0
TKT000006546,BKG000006546,PAY000006546,issued,2014-08-01 13:39:11,NONE,25.0
TKT000006547,BKG000006547,PAY000006547,issued,2014-08-01 13:15:11,NONE,38.0
TKT000006548,BKG000006548,PAY000006548,issued,2014-07-09 17:11:45,NONE,6.0
TKT000006549,BKG000006549,PAY000006549,issued,2014-09-09 09:37:29,NONE,37.0
TKT000006550,BKG000006550,PAY000006550,issued,2014-09-22 16:23:09,NONE,16.0
TKT000006551,BKG000006551,PAY000006551,issued,2014-06-07 21:28:49,NONE,41.0
TKT000006552,BKG000006552,PAY000006552,issued,2013-04-08 09:30:48,NONE,44.0
TKT000006553,BKG000006553,PAY000006553,issued,2013-07-23 15:06:38,NONE,1285.0
TKT000006554,BKG000006554,PAY000006554,issued,2014-12-28 21:34:18,NONE,28.0
TKT000006555,BKG000006555,PAY000006555,issued,2014-02-18 01:10:51,NONE,45.0
TKT000006556,BKG000006556,PAY000006556,issued,2013-09-22 19:50:48,NONE,19.0
TKT000006557,BKG000006557,PAY000006557,issued,2013-12-12 01:04:31,NONE,19.0
TKT000006558,BKG000006558,PAY000006558,issued,2014-12-12 15:44:33,NONE,30.0
TKT000006559,BKG000006559,PAY000006559,not_issued_payment_failed,,NONE,
TKT000006560,BKG000006560,PAY000006560,issued,2014-09-14 16:23:06,NONE,24.0
TKT000006561,BKG000006561,PAY000006561,issued,2014-08-06 14:20:59,NONE,44.0
TKT000006562,BKG000006562,PAY000006562,issued,2014-01-04 18:36:19,NONE,29.0
TKT000006563,BKG000006563,PAY000006563,issued,2014-05-25 17:35:17,NONE,33.0
TKT000006564,BKG000006564,PAY000006564,issued,2014-06-11 13:27:25,NONE,1289.0
TKT000006565,BKG000006565,PAY000006565,issued,2013-11-17 20:07:49,NONE,21.0
TKT000006566,BKG000006566,PAY000006566,issued,2014-09-05 20:57:55,NONE,4.0
TKT000006567,BKG000006567,PAY000006567,issued,2014-03-16 20:05:39,NONE,26.0
TKT000006568,BKG000006568,PAY000006568,issued,2014-08-12 20:27:41,NONE,29.0
TKT000006569,BKG000006569,PAY000006569,issued,2014-01-29 15:28:18,NONE,34.0
TKT000006570,BKG000006570,PAY000006570,issued,2014-05-14 06:41:17,NONE,3.0
TKT000006571,BKG000006571,PAY000006571,not_issued_payment_failed,,NONE,
TKT000006572,BKG000006572,PAY000006572,issued,2014-08-18 09:13:54,NONE,11.0
TKT000006573,BKG000006573,PAY000006573,issued,2014-07-17 18:38:44,NONE,10.0
TKT000006574,BKG000006574,PAY000006574,issued,2014-08-14 12:42:17,NONE,40.0
TKT000006575,BKG000006575,PAY000006575,issued,2014-03-11 13:02:48,NONE,45.0
TKT000006576,BKG000006576,PAY000006576,issued,2014-03-10 22:09:15,NONE,39.0
TKT000006577,BKG000006577,PAY000006577,issued,2013-06-27 16:27:05,NONE,33.0
TKT000006578,BKG000006578,PAY000006578,issued,2014-02-19 12:57:55,NONE,43.0
TKT000006579,BKG000006579,PAY000006579,not_issued_payment_failed,,NONE,
TKT000006580,BKG000006580,PAY000006580,issued,2014-10-23 04:17:48,NONE,928.0
TKT000006581,BKG000006581,PAY000006581,issued,2014-07-08 03:39:28,NONE,42.0
TKT000006582,BKG000006582,PAY000006582,issued,2014-11-29 01:32:56,NONE,33.0
TKT000006583,BKG000006583,PAY000006583,not_issued_payment_failed,,NONE,
TKT000006584,BKG000006584,PAY000006584,issued,2014-01-03 16:59:27,NONE,14.0
TKT000006585,BKG000006585,PAY000006585,issued,2014-04-26 20:30:31,NONE,22.0
TKT000006586,BKG000006586,PAY000006586,issued,2014-07-03 07:42:53,NONE,13.0
TKT000006587,BKG000006587,PAY000006587,issued,2014-05-30 02:33:38,NONE,12.0
TKT000006588,BKG000006588,PAY000006588,issued,2013-11-21 19:08:56,NONE,6.0
TKT000006589,BKG000006589,PAY000006589,issued,2014-10-14 22:41:04,NONE,18.0
TKT000006590,BKG000006590,PAY000006590,issued,2014-12-08 17:44:37,NONE,6.0
TKT000006591,BKG000006591,PAY000006591,issued,2014-04-12 20:03:22,NONE,21.0
TKT000006592,BKG000006592,PAY000006592,pending,2014-02-01 08:15:43,INVENTORY_MISMATCH,36.0
TKT000006593,BKG000006593,PAY000006593,issued,2014-08-04 22:14:53,NONE,20.0
TKT000006594,BKG000006594,PAY000006594,issued,2013-06-10 10:56:44,NONE,3.0
TKT000006595,BKG000006595,PAY000006595,issued,2013-08-15 12:57:48,NONE,17.0
TKT000006596,BKG000006596,PAY000006596,issued,2013-02-01 22:20:54,NONE,29.0
TKT000006597,BKG000006597,PAY000006597,issued,2013-12-21 14:49:11,NONE,36.0
TKT000006598,BKG000006598,PAY000006598,not_issued_payment_failed,,NONE,
TKT000006599,BKG000006599,PAY000006599,issued,2014-04-07 03:21:28,NONE,12.0
TKT000006600,BKG000006600,PAY000006600,issued,2013-11-09 22:18:12,NONE,45.0
TKT000006601,BKG000006601,PAY000006601,issued,2014-12-13 02:56:48,NONE,17.0
TKT000006602,BKG000006602,PAY000006602,issued,2014-08-22 03:38:20,NONE,45.0
TKT000006603,BKG000006603,PAY000006603,issued,2014-09-10 18:26:56,NONE,18.0
TKT000006604,BKG000006604,PAY000006604,issued,2014-12-05 10:03:11,NONE,604.0
TKT000006605,BKG000006605,PAY000006605,issued,2014-09-29 15:13:58,NONE,25.0
TKT000006606,BKG000006606,PAY000006606,issued,2014-01-14 04:10:23,NONE,38.0
TKT000006607,BKG000006607,PAY000006607,not_issued_payment_failed,,NONE,
TKT000006608,BKG000006608,PAY000006608,issued,2013-01-12 13:48:57,NONE,33.0
TKT000006609,BKG000006609,PAY000006609,issued,2014-08-05 13:01:45,NONE,17.0
TKT000006610,BKG000006610,PAY000006610,issued,2014-10-10 10:08:04,NONE,42.0
TKT000006611,BKG000006611,PAY000006611,issued,2014-08-14 04:06:47,NONE,44.0
TKT000006612,BKG000006612,PAY000006612,issued,2014-09-26 16:14:45,NONE,24.0
TKT000006613,BKG000006613,PAY000006613,issued,2013-04-17 15:34:50,NONE,4.0
TKT000006614,BKG000006614,PAY000006614,issued,2014-08-14 19:17:58,NONE,45.0
TKT000006615,BKG000006615,PAY000006615,issued,2013-02-27 16:58:21,NONE,14.0
TKT000006616,BKG000006616,PAY000006616,issued,2014-08-18 12:25:46,NONE,22.0
TKT000006617,BKG000006617,PAY000006617,issued,2013-08-04 03:24:39,NONE,19.0
TKT000006618,BKG000006618,PAY000006618,issued,2014-07-22 00:25:45,NONE,22.0
TKT000006619,BKG000006619,PAY000006619,issued,2014-12-01 11:51:58,NONE,9.0
TKT000006620,BKG000006620,PAY000006620,issued,2014-09-07 15:12:19,NONE,5.0
TKT000006621,BKG000006621,PAY000006621,issued,2013-02-24 13:02:30,NONE,29.0
TKT000006622,BKG000006622,PAY000006622,issued,2014-12-08 08:06:57,NONE,4.0
TKT000006623,BKG000006623,PAY000006623,issued,2014-07-24 18:15:43,NONE,34.0
TKT000006624,BKG000006624,PAY000006624,issued,2013-09-06 00:18:50,NONE,37.0
TKT000006625,BKG000006625,PAY000006625,not_issued_payment_failed,,NONE,
TKT000006626,BKG000006626,PAY000006626,issued,2014-12-20 20:28:47,NONE,7.0
TKT000006627,BKG000006627,PAY000006627,not_issued_payment_failed,,NONE,
TKT000006628,BKG000006628,PAY000006628,issued,2013-09-08 12:22:31,NONE,14.0
TKT000006629,BKG000006629,PAY000006629,issued,2014-04-23 19:16:13,NONE,42.0
TKT000006630,BKG000006630,PAY000006630,issued,2014-09-04 14:32:54,NONE,21.0
TKT000006631,BKG000006631,PAY000006631,issued,2014-08-18 16:56:16,NONE,34.0
TKT000006632,BKG000006632,PAY000006632,issued,2013-10-24 23:30:33,NONE,20.0
TKT000006633,BKG000006633,PAY000006633,issued,2014-02-11 21:40:47,NONE,15.0
TKT000006634,BKG000006634,PAY000006634,failed,2014-06-07 20:59:33,INVENTORY_MISMATCH,35.0
TKT000006635,BKG000006635,PAY000006635,issued,2013-06-20 23:35:56,NONE,20.0
TKT000006636,BKG000006636,PAY000006636,issued,2013-02-05 22:34:56,NONE,26.0
TKT000006637,BKG000006637,PAY000006637,issued,2014-02-02 03:09:14,NONE,21.0
TKT000006638,BKG000006638,PAY000006638,not_issued_payment_failed,,NONE,
TKT000006639,BKG000006639,PAY000006639,issued,2014-08-20 00:49:21,NONE,12.0
TKT000006640,BKG000006640,PAY000006640,issued,2013-09-30 07:53:07,NONE,10.0
TKT000006641,BKG000006641,PAY000006641,issued,2013-03-12 17:36:24,NONE,14.0
TKT000006642,BKG000006642,PAY000006642,issued,2014-06-21 10:46:58,NONE,22.0
TKT000006643,BKG000006643,PAY000006643,failed,2014-03-10 09:22:58,SUPPLIER_ERROR,38.0
TKT000006644,BKG000006644,PAY000006644,issued,2014-07-18 07:50:04,NONE,16.0
TKT000006645,BKG000006645,PAY000006645,issued,2014-10-15 06:28:17,NONE,6.0
TKT000006646,BKG000006646,PAY000006646,not_issued_payment_failed,,NONE,
TKT000006647,BKG000006647,PAY000006647,issued,2014-08-05 16:04:36,NONE,16.0
TKT000006648,BKG000006648,PAY000006648,issued,2014-08-05 16:32:36,NONE,16.0
TKT000006649,BKG000006649,PAY000006649,not_issued_payment_failed,,NONE,
TKT000006650,BKG000006650,PAY000006650,issued,2014-05-01 12:36:58,NONE,19.0
TKT000006651,BKG000006651,PAY000006651,issued,2014-07-26 17:55:16,NONE,22.0
TKT000006652,BKG000006652,PAY000006652,issued,2014-10-09 10:15:39,NONE,22.0
TKT000006653,BKG000006653,PAY000006653,issued,2014-12-04 08:37:55,NONE,3.0
TKT000006654,BKG000006654,PAY000006654,issued,2013-05-30 02:54:08,NONE,859.0
TKT000006655,BKG000006655,PAY000006655,issued,2014-01-23 11:03:30,NONE,16.0
TKT000006656,BKG000006656,PAY000006656,issued,2014-07-15 08:54:26,NONE,14.0
TKT000006657,BKG000006657,PAY000006657,issued,2014-08-09 12:38:37,NONE,561.0
TKT000006658,BKG000006658,PAY000006658,issued,2014-06-23 19:05:58,NONE,30.0
TKT000006659,BKG000006659,PAY000006659,issued,2014-11-27 03:34:04,NONE,31.0
TKT000006660,BKG000006660,PAY000006660,issued,2014-11-27 04:13:04,NONE,4.0
TKT000006661,BKG000006661,PAY000006661,issued,2014-07-22 13:01:51,NONE,32.0
TKT000006662,BKG000006662,PAY000006662,issued,2014-01-22 19:58:09,NONE,4.0
TKT000006663,BKG000006663,PAY000006663,issued,2014-08-09 09:31:33,NONE,35.0
TKT000006664,BKG000006664,PAY000006664,issued,2013-08-23 20:09:55,NONE,40.0
TKT000006665,BKG000006665,PAY000006665,issued,2013-08-28 09:59:13,NONE,7.0
TKT000006666,BKG000006666,PAY000006666,issued,2013-06-10 22:33:43,NONE,23.0
TKT000006667,BKG000006667,PAY000006667,issued,2013-09-26 20:08:33,NONE,665.0
TKT000006668,BKG000006668,PAY000006668,issued,2014-11-07 07:52:48,NONE,702.0
TKT000006669,BKG000006669,PAY000006669,pending,2014-05-13 20:00:51,SUPPLIER_ERROR,3.0
TKT000006670,BKG000006670,PAY000006670,issued,2013-03-29 06:38:15,NONE,15.0
TKT000006671,BKG000006671,PAY000006671,issued,2014-06-17 20:45:04,NONE,382.0
TKT000006672,BKG000006672,PAY000006672,issued,2014-06-17 14:45:04,NONE,20.0
TKT000006673,BKG000006673,PAY000006673,issued,2014-10-14 12:40:27,NONE,11.0
TKT000006674,BKG000006674,PAY000006674,issued,2013-04-05 23:33:06,NONE,491.0
TKT000006675,BKG000006675,PAY000006675,issued,2013-07-03 05:35:25,NONE,34.0
TKT000006676,BKG000006676,PAY000006676,pending,2014-02-05 22:50:43,INVENTORY_MISMATCH,34.0
TKT000006677,BKG000006677,PAY000006677,issued,2014-11-11 04:33:21,NONE,13.0
TKT000006678,BKG000006678,PAY000006678,issued,2013-12-02 19:24:04,NONE,3.0
TKT000006679,BKG000006679,PAY000006679,issued,2014-04-15 22:11:36,NONE,44.0
TKT000006680,BKG000006680,PAY000006680,issued,2014-10-03 15:29:49,NONE,10.0
TKT000006681,BKG000006681,PAY000006681,issued,2013-09-26 00:16:35,NONE,8.0
TKT000006682,BKG000006682,PAY000006682,issued,2014-12-12 12:32:52,NONE,40.0
TKT000006683,BKG000006683,PAY000006683,issued,2014-02-04 06:28:44,NONE,19.0
TKT000006684,BKG000006684,PAY000006684,issued,2014-03-10 15:26:15,NONE,22.0
TKT000006685,BKG000006685,PAY000006685,issued,2014-05-15 23:03:38,NONE,32.0
TKT000006686,BKG000006686,PAY000006686,issued,2014-11-27 23:58:52,NONE,21.0
TKT000006687,BKG000006687,PAY000006687,issued,2013-06-25 11:56:06,NONE,12.0
TKT000006688,BKG000006688,PAY000006688,issued,2014-06-30 00:21:09,NONE,835.0
TKT000006689,BKG000006689,PAY000006689,issued,2014-03-06 01:46:07,NONE,6.0
TKT000006690,BKG000006690,PAY000006690,issued,2013-09-18 18:15:00,NONE,5.0
TKT000006691,BKG000006691,PAY000006691,pending,2014-10-14 22:10:01,INVENTORY_MISMATCH,7.0
TKT000006692,BKG000006692,PAY000006692,issued,2013-09-20 13:04:29,NONE,37.0
TKT000006693,BKG000006693,PAY000006693,issued,2013-09-20 12:51:29,NONE,45.0
TKT000006694,BKG000006694,PAY000006694,issued,2014-12-01 13:44:03,NONE,26.0
TKT000006695,BKG000006695,PAY000006695,issued,2013-08-15 18:03:00,NONE,3.0
TKT000006696,BKG000006696,PAY000006696,issued,2014-06-11 16:43:19,NONE,44.0
TKT000006697,BKG000006697,PAY000006697,issued,2013-04-02 19:59:10,NONE,32.0
TKT000006698,BKG000006698,PAY000006698,issued,2013-09-01 09:53:47,NONE,24.0
TKT000006699,BKG000006699,PAY000006699,issued,2013-09-25 19:45:09,NONE,36.0
TKT000006700,BKG000006700,PAY000006700,issued,2014-07-08 21:36:20,NONE,31.0
TKT000006701,BKG000006701,PAY000006701,issued,2014-08-15 11:42:48,NONE,7.0
TKT000006702,BKG000006702,PAY000006702,issued,2014-04-01 00:17:03,NONE,41.0
TKT000006703,BKG000006703,PAY000006703,issued,2014-07-05 21:42:29,NONE,35.0
TKT000006704,BKG000006704,PAY000006704,issued,2014-06-11 10:02:09,NONE,44.0
TKT000006705,BKG000006705,PAY000006705,issued,2014-06-11 10:11:09,NONE,32.0
TKT000006706,BKG000006706,PAY000006706,issued,2014-10-02 03:45:17,NONE,707.0
TKT000006707,BKG000006707,PAY000006707,issued,2014-05-08 03:20:38,NONE,3.0
TKT000006708,BKG000006708,PAY000006708,issued,2013-05-26 10:23:05,NONE,30.0
TKT000006709,BKG000006709,PAY000006709,issued,2014-11-01 01:03:55,NONE,24.0
TKT000006710,BKG000006710,PAY000006710,issued,2014-03-26 20:49:22,NONE,34.0
TKT000006711,BKG000006711,PAY000006711,issued,2014-11-19 08:45:58,NONE,718.0
TKT000006712,BKG000006712,PAY000006712,issued,2013-05-29 03:42:02,NONE,786.0
TKT000006713,BKG000006713,PAY000006713,issued,2014-08-16 04:43:49,NONE,43.0
TKT000006714,BKG000006714,PAY000006714,issued,2014-08-03 12:11:55,NONE,6.0
TKT000006715,BKG000006715,PAY000006715,issued,2014-08-08 13:41:59,NONE,35.0
TKT000006716,BKG000006716,PAY000006716,issued,2014-06-27 07:54:15,NONE,3.0
TKT000006717,BKG000006717,PAY000006717,issued,2014-12-11 23:50:33,NONE,35.0
TKT000006718,BKG000006718,PAY000006718,failed,2014-07-19 11:14:35,AIRLINE_CONFIRMATION_FAILED,24.0
TKT000006719,BKG000006719,PAY000006719,issued,2014-07-31 08:15:10,NONE,38.0
TKT000006720,BKG000006720,PAY000006720,issued,2013-11-15 12:26:00,NONE,25.0
TKT000006721,BKG000006721,PAY000006721,issued,2013-05-08 14:55:45,NONE,10.0
TKT000006722,BKG000006722,PAY000006722,not_issued_payment_failed,,NONE,
TKT000006723,BKG000006723,PAY000006723,not_issued_payment_failed,,NONE,
TKT000006724,BKG000006724,PAY000006724,issued,2013-08-20 07:47:16,NONE,43.0
TKT000006725,BKG000006725,PAY000006725,issued,2014-03-07 16:51:34,NONE,7.0
TKT000006726,BKG000006726,PAY000006726,not_issued_payment_failed,,NONE,
TKT000006727,BKG000006727,PAY000006727,issued,2014-03-06 15:01:26,NONE,26.0
TKT000006728,BKG000006728,PAY000006728,not_issued_payment_failed,,NONE,
TKT000006729,BKG000006729,PAY000006729,issued,2013-06-20 10:53:04,NONE,6.0
TKT000006730,BKG000006730,PAY000006730,issued,2013-12-14 15:54:40,NONE,36.0
TKT000006731,BKG000006731,PAY000006731,issued,2014-04-30 08:52:59,NONE,42.0
TKT000006732,BKG000006732,PAY000006732,issued,2014-09-06 01:27:27,NONE,40.0
TKT000006733,BKG000006733,PAY000006733,issued,2014-09-16 19:07:56,NONE,16.0
TKT000006734,BKG000006734,PAY000006734,issued,2014-12-15 03:14:50,NONE,40.0
TKT000006735,BKG000006735,PAY000006735,issued,2014-01-18 16:19:33,NONE,19.0
TKT000006736,BKG000006736,PAY000006736,not_issued_payment_failed,,NONE,
TKT000006737,BKG000006737,PAY000006737,issued,2014-11-20 19:05:06,NONE,18.0
TKT000006738,BKG000006738,PAY000006738,issued,2014-04-28 18:49:52,NONE,24.0
TKT000006739,BKG000006739,PAY000006739,issued,2014-10-19 23:44:09,NONE,33.0
TKT000006740,BKG000006740,PAY000006740,issued,2013-11-29 07:03:32,NONE,16.0
TKT000006741,BKG000006741,PAY000006741,issued,2014-08-10 20:50:12,NONE,43.0
TKT000006742,BKG000006742,PAY000006742,issued,2013-10-16 18:40:59,NONE,38.0
TKT000006743,BKG000006743,PAY000006743,failed,2014-04-16 18:31:48,AIRLINE_CONFIRMATION_FAILED,40.0
TKT000006744,BKG000006744,PAY000006744,issued,2014-08-04 21:51:10,NONE,8.0
TKT000006745,BKG000006745,PAY000006745,issued,2014-12-22 20:55:58,NONE,30.0
TKT000006746,BKG000006746,PAY000006746,issued,2014-04-12 20:16:30,NONE,13.0
TKT000006747,BKG000006747,PAY000006747,issued,2014-11-06 21:39:10,NONE,26.0
TKT000006748,BKG000006748,PAY000006748,issued,2014-07-20 17:17:42,NONE,33.0
TKT000006749,BKG000006749,PAY000006749,issued,2014-05-30 13:49:03,NONE,28.0
TKT000006750,BKG000006750,PAY000006750,issued,2013-12-06 12:02:19,NONE,21.0
TKT000006751,BKG000006751,PAY000006751,issued,2014-03-08 10:32:04,NONE,3.0
TKT000006752,BKG000006752,PAY000006752,issued,2013-01-08 21:56:36,NONE,24.0
TKT000006753,BKG000006753,PAY000006753,issued,2013-07-21 15:22:58,NONE,36.0
TKT000006754,BKG000006754,PAY000006754,issued,2014-07-02 18:20:56,NONE,36.0
TKT000006755,BKG000006755,PAY000006755,issued,2013-05-05 07:14:38,NONE,33.0
TKT000006756,BKG000006756,PAY000006756,issued,2014-10-21 18:39:06,NONE,28.0
TKT000006757,BKG000006757,PAY000006757,issued,2013-03-31 16:47:27,NONE,18.0
TKT000006758,BKG000006758,PAY000006758,issued,2013-08-22 21:17:22,NONE,23.0
TKT000006759,BKG000006759,PAY000006759,issued,2014-03-16 23:12:19,NONE,38.0
TKT000006760,BKG000006760,PAY000006760,issued,2014-01-22 21:27:34,NONE,23.0
