booking_id,customer_id,device,country,route_or_destination,amount,payment_method,payment_status,payment_error_code,ticket_status,ticketing_error_code,ticketing_delay_minutes,refund_requested,refund_status,refund_reason,refund_amount,is_booking,is_payment_success,is_payment_failed,is_ticket_issued,is_ticket_failed,is_refunded,revenue_at_risk
BKG000007360,385676,desktop,205,51385,490.55,credit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007361,989527,desktop,66,8250,167.61,apple_pay,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007362,664870,desktop,66,8288,399.01,bank_transfer,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007363,136125,desktop,205,12175,548.33,debit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007364,321806,desktop,77,19239,271.65,google_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007365,296938,desktop,66,14985,490.43,apple_pay,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007366,151166,desktop,66,8250,216.25,debit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007367,813049,desktop,66,29452,501.78,debit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007368,1153737,desktop,3,8818,338.31,google_pay,success,NONE,issued,NONE,896.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007369,252867,desktop,46,20968,179.13,paypal,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007370,746964,mobile,205,23481,299.28,debit_card,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007371,677041,desktop,23,25736,566.32,credit_card,success,NONE,issued,NONE,420.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007372,479309,desktop,66,25307,138.09,paypal,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007373,467120,desktop,229,5497,201.18,paypal,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007374,832466,desktop,5,8788,544.02,credit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007375,121113,desktop,205,12439,439.73,credit_card,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,439.73
BKG000007376,969655,desktop,66,8214,204.08,paypal,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007377,1024220,desktop,66,12206,776.32,credit_card,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007378,306767,mobile,66,12192,479.8,credit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007379,477208,mobile,205,8798,159.81,debit_card,success,NONE,failed,AIRLINE_CONFIRMATION_FAILED,3.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,159.81
BKG000007380,825260,desktop,66,12826,440.74,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007381,591016,desktop,23,12181,271.36,paypal,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007382,1188132,desktop,3,8253,301.87,credit_card,success,NONE,issued,NONE,563.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007383,1049917,desktop,71,23949,803.12,paypal,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007384,214431,desktop,66,36332,455.06,paypal,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,455.06
BKG000007385,1000890,desktop,66,13485,574.44,credit_card,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007386,358115,desktop,66,8213,625.36,bank_transfer,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007387,185843,desktop,66,8267,429.82,debit_card,success,NONE,issued,NONE,26.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007388,248944,desktop,205,8279,1016.43,debit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1016.43
BKG000007389,350361,desktop,66,11621,980.53,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,980.53
BKG000007390,560020,desktop,215,12269,619.14,bank_transfer,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007391,776377,desktop,66,8262,156.85,credit_card,success,NONE,issued,NONE,931.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007392,221016,mobile,66,12654,276.97,debit_card,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007393,1125839,desktop,66,8745,4009.37,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007394,1083441,desktop,32,30337,250.57,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007395,1025277,desktop,1,11816,422.87,debit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007396,847781,desktop,66,3670,431.37,bank_transfer,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007397,847781,desktop,66,3670,608.19,credit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007398,447160,desktop,66,7635,349.44,apple_pay,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007399,707181,desktop,66,16723,178.88,google_pay,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007400,196199,desktop,66,8976,259.54,google_pay,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007401,654142,mobile,66,13441,429.64,debit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007402,659593,desktop,55,8255,694.05,bank_transfer,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007403,1080056,mobile,66,651,237.51,credit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007404,331816,desktop,66,12244,141.84,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007405,777144,desktop,66,27488,605.44,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007406,282504,desktop,66,23663,1268.41,debit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007407,518051,desktop,205,25993,453.36,credit_card,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007408,737734,desktop,119,3171,228.91,apple_pay,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007409,904093,mobile,44,12227,247.17,apple_pay,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007410,10645,desktop,3,61223,651.54,paypal,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007411,196544,desktop,66,44690,233.33,credit_card,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007412,845940,desktop,66,12856,432.92,paypal,success,NONE,issued,NONE,12.0,True,approved,payment_dispute,432.92,1,1,0,1,0,1,432.92
BKG000007413,509101,desktop,66,8267,460.81,credit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007414,433653,desktop,205,6190,148.93,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,148.93
BKG000007415,480896,desktop,176,25116,236.49,paypal,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007416,277820,desktop,66,8809,421.85,credit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007417,758248,desktop,12,8806,215.5,google_pay,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007418,325985,desktop,66,12643,110.74,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007419,571154,desktop,154,8788,896.08,paypal,success,NONE,pending,TICKETING_TIMEOUT,26.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000007420,721738,desktop,28,12213,289.67,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007421,689241,desktop,226,8794,82.0,credit_card,success,NONE,issued,NONE,1061.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007422,1060442,desktop,66,55208,311.26,credit_card,success,NONE,issued,NONE,295.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007423,28751,desktop,66,12215,117.26,bank_transfer,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007424,197963,desktop,66,62487,395.09,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007425,988071,desktop,66,21031,270.16,paypal,success,NONE,issued,NONE,11.0,True,approved,customer_cancelled,270.16,1,1,0,1,0,1,270.16
BKG000007426,1059464,desktop,66,8250,207.39,apple_pay,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007427,66853,desktop,66,25541,151.33,credit_card,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007428,405683,desktop,205,12209,387.75,debit_card,success,NONE,issued,NONE,44.0,True,approved,duplicate_booking,387.75,1,1,0,1,0,1,387.75
BKG000007429,129515,mobile,66,51385,954.29,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,954.29
BKG000007430,1076962,desktop,66,8254,117.55,debit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007431,1195504,desktop,194,20841,504.96,bank_transfer,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007432,1184837,desktop,45,28554,499.45,debit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007433,767303,mobile,205,12206,556.86,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,556.86
BKG000007434,1188497,desktop,3,8822,957.24,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007435,876121,desktop,205,14875,180.64,bank_transfer,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,180.64
BKG000007436,238924,desktop,69,8223,873.34,paypal,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007437,868076,desktop,66,12603,191.49,apple_pay,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007438,888115,desktop,66,11848,271.25,debit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007439,1043372,desktop,179,12202,172.64,google_pay,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007440,855625,desktop,66,12191,1075.37,credit_card,failed,3DS_FAILED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1075.37
BKG000007441,6162,desktop,3,8256,105.04,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007442,230508,desktop,3,20211,130.88,debit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007443,172821,desktop,65,8253,101.09,debit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007444,604344,desktop,66,24289,111.69,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007445,1173597,desktop,119,25452,229.92,credit_card,success,NONE,issued,NONE,37.0,True,rejected,customer_cancelled,0.0,1,1,0,1,0,1,0.0
BKG000007446,851367,mobile,66,11821,186.11,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007447,433601,desktop,66,8855,520.58,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,520.58
BKG000007448,905272,desktop,66,8820,1085.25,credit_card,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007449,765447,desktop,66,8267,229.19,apple_pay,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007450,490137,desktop,66,8244,197.53,apple_pay,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007451,950455,desktop,66,20310,182.4,apple_pay,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007452,562488,desktop,66,12236,221.21,debit_card,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007453,1083965,mobile,66,12214,286.42,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007454,569970,desktop,215,21361,1099.31,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007455,1056925,desktop,68,8819,1026.54,debit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007456,1178993,desktop,66,8268,2219.52,paypal,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,2219.52
BKG000007457,772435,desktop,133,8255,105.08,debit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,105.08
BKG000007458,383715,desktop,66,8230,355.49,google_pay,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,355.49
BKG000007459,851210,desktop,66,8747,196.86,paypal,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007460,122076,desktop,66,20209,150.16,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,150.16
BKG000007461,632551,desktop,66,24652,927.28,credit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007462,502988,desktop,12,8791,1404.4,apple_pay,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007463,667313,desktop,66,12501,117.27,google_pay,success,NONE,issued,NONE,45.0,True,approved,duplicate_booking,117.27,1,1,0,1,0,1,117.27
BKG000007464,374566,desktop,66,60712,405.61,debit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007465,123159,desktop,69,2201,387.25,credit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007466,78822,desktop,66,8218,379.39,credit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007467,1006501,desktop,23,8788,232.0,credit_card,success,NONE,issued,NONE,24.0,True,approved,airline_schedule_change,232.0,1,1,0,1,0,1,232.0
BKG000007468,260197,desktop,0,12654,237.14,paypal,success,NONE,issued,NONE,1223.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007469,1124178,desktop,66,8261,235.72,paypal,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007470,1071327,desktop,66,12843,429.07,bank_transfer,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007471,1129769,desktop,46,23825,527.9,apple_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007472,277916,desktop,66,25620,222.55,bank_transfer,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,222.55
BKG000007473,217756,desktop,66,12057,347.93,google_pay,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007474,195003,desktop,66,24744,370.25,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007475,668424,desktop,66,8798,195.97,bank_transfer,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007476,199648,desktop,66,8273,869.38,debit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007477,297589,desktop,69,14800,1204.58,google_pay,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007478,539341,desktop,66,14846,252.03,apple_pay,success,NONE,issued,NONE,35.0,True,pending,ticketing_failure,109.39,1,1,0,1,0,1,109.39
BKG000007479,977830,desktop,46,2713,185.39,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007480,63691,desktop,66,11938,763.2,credit_card,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007481,712710,desktop,3,25096,125.18,paypal,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007482,875606,desktop,66,43033,192.24,google_pay,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007483,66221,desktop,198,468,582.45,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007484,97126,desktop,229,12372,660.98,credit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007485,1034411,desktop,66,64570,580.48,credit_card,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007486,525193,desktop,205,8250,624.6,bank_transfer,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007487,772713,desktop,66,8214,212.22,debit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007488,725425,desktop,66,30524,162.09,paypal,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007489,235097,mobile,32,8221,159.9,credit_card,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007490,944335,desktop,205,22787,112.98,paypal,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007491,545825,desktop,205,8250,792.97,credit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007492,156121,desktop,46,22787,80.31,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007493,1096936,desktop,3,8230,153.49,credit_card,success,NONE,pending,TICKETING_TIMEOUT,18.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000007494,118607,desktop,205,6843,200.27,bank_transfer,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007495,828483,desktop,66,36791,286.57,debit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007496,1151852,desktop,154,22648,465.12,credit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007497,576962,desktop,66,21790,111.42,bank_transfer,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,111.42
BKG000007498,695292,desktop,103,12603,110.6,debit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007499,700444,desktop,3,8245,1057.65,credit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007500,10471,desktop,3,5497,5363.4,debit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007501,47695,desktop,77,23533,1229.4,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007502,465888,desktop,69,23027,208.43,credit_card,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007503,768357,desktop,69,12009,255.59,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,255.59
BKG000007504,733229,desktop,66,32703,101.15,debit_card,success,NONE,issued,NONE,35.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007505,461934,desktop,69,12694,791.14,debit_card,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007506,531638,desktop,167,8282,277.26,apple_pay,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007507,835446,mobile,66,8267,386.87,debit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007508,888989,desktop,69,53581,1171.89,bank_transfer,success,NONE,issued,NONE,563.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007509,417934,desktop,66,4507,225.13,apple_pay,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007510,180263,desktop,46,8288,137.68,apple_pay,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007511,626636,desktop,198,12241,222.36,paypal,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007512,647014,desktop,215,28703,1691.59,debit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007513,96584,mobile,66,8279,814.19,apple_pay,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007514,389442,desktop,66,12227,504.56,paypal,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,504.56
BKG000007515,230431,desktop,66,19522,245.08,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,245.08
BKG000007516,963890,desktop,3,8822,302.36,credit_card,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007517,834236,desktop,93,23756,588.76,debit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,588.76
BKG000007518,69746,desktop,66,8859,278.94,credit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007519,676478,mobile,66,8859,594.47,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007520,1052281,desktop,194,15290,611.4,apple_pay,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007521,815756,desktop,66,11835,185.85,apple_pay,failed,3DS_FAILED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,185.85
BKG000007522,964749,desktop,66,1152,907.3,credit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007523,1138428,desktop,66,12826,270.35,credit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007524,1044747,desktop,66,8252,713.66,paypal,success,NONE,issued,NONE,564.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007525,1068081,desktop,66,8846,437.06,paypal,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007526,273790,desktop,66,8233,445.0,paypal,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007527,965729,desktop,66,9147,122.12,google_pay,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,122.12
BKG000007528,137914,desktop,66,12757,425.51,credit_card,success,NONE,issued,NONE,891.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007529,203993,desktop,66,42889,235.34,credit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007530,180881,desktop,66,30498,177.87,paypal,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007531,1095840,mobile,69,8788,189.4,credit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007532,313508,desktop,66,8236,350.88,bank_transfer,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007533,629208,desktop,66,16808,457.89,debit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007534,138476,desktop,69,792,884.57,google_pay,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000007535,105373,desktop,3,8279,1191.28,credit_card,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
