Unnamed: 0,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
13139630,2014-07-28 13:23:12,13,1,46,172,56153,568.6456,728640,0,0,5,2014-08-04,2014-08-14,1,1,1,8253,1,0,1,6,70,19,77
7839388,2013-09-17 13:01:38,2,3,66,174,11491,5557.1923,117463,0,0,1,2013-12-01,2013-12-02,2,0,1,12402,5,0,2,6,204,1452,11
35729334,2014-05-16 15:56:32,23,1,1,318,19215,,17607,0,0,5,2014-10-24,2014-10-26,2,0,1,52481,6,0,1,6,105,29,40
8843013,2013-09-02 20:52:48,2,3,66,337,45080,8665.5549,839019,0,0,9,2013-10-03,2013-10-06,3,0,1,8220,1,0,2,3,182,46,29
928501,2014-09-11 18:50:26,35,2,70,47,14539,,665288,0,1,2,2014-03-10,2014-07-10,4,0,2,8747,1,0,1,3,106,107,64
12885689,2014-08-13 07:47:02,2,3,69,750,1393,,1098679,0,1,9,2015-05-14,2015-05-21,2,1,1,20561,1,0,1,6,180,1518,80
16566816,2014-11-04 22:51:40,33,2,194,38,42328,,779973,0,1,2,2014-11-19,2014-11-28,1,0,1,8282,1,0,3,3,126,232,57
31717985,2014-05-23 20:07:36,2,3,66,174,54486,2520.68,280318,0,0,9,2014-05-26,2014-05-28,2,0,1,8262,1,0,1,2,198,384,51
310330,2014-09-03 18:36:40,2,3,66,448,52809,274.2698,1088939,0,0,9,2014-09-08,2014-09-09,2,0,1,13409,4,0,1,2,50,675,41
29550450,2014-01-14 07:54:35,34,3,69,750,1393,,677642,0,0,9,2014-02-05,2014-02-08,2,2,1,20404,6,0,2,3,82,230,5
35449264,2014-12-18 09:03:16,2,3,66,335,37171,1141.2454,148085,0,0,0,2014-12-19,2014-12-21,2,0,1,8268,1,0,3,2,50,682,34
30560861,2013-06-26 09:48:37,2,3,105,45,10236,,861225,1,1,9,2013-10-03,2013-10-09,3,1,1,8260,1,0,4,2,50,701,19
17805825,2013-09-02 00:30:26,11,3,205,354,48951,2057.0437,323813,0,0,9,2013-10-06,2013-10-08,1,0,1,12273,6,0,1,2,50,663,49
20582003,2013-05-14 21:11:09,11,3,205,155,14703,706.9789,718486,0,0,0,2013-09-09,2013-09-13,2,0,1,1842,3,0,1,2,198,786,33
31424636,2013-08-18 16:28:38,23,1,1,395,7896,34.16,729000,0,1,4,2013-08-20,2013-08-23,2,0,1,1430,3,0,1,6,105,29,38
25265820,2014-12-15 04:53:52,2,3,66,403,2813,413.4507,573971,0,0,1,2014-12-27,2014-12-28,1,2,1,11621,1,0,1,2,50,703,96
21512708,2014-12-11 00:21:19,2,3,66,153,5526,260.9071,51020,0,0,9,2014-12-31,2015-01-01,1,0,1,8250,1,0,1,2,50,628,51
3058662,2013-08-06 05:58:52,2,3,66,314,16360,1605.1065,722397,0,0,9,2013-08-17,2013-08-20,3,1,2,8830,1,0,2,2,50,650,73
22767309,2014-01-20 21:35:56,2,3,66,340,43356,4992.8725,974469,0,0,0,2014-06-03,2014-06-07,1,0,1,23479,6,0,1,6,70,19,5
12301435,2013-03-09 21:40:50,2,3,66,258,14930,1321.5206,346330,1,1,0,2013-05-24,2013-05-30,2,0,1,27949,6,0,6,4,128,1455,92
13416560,2014-12-15 00:13:38,24,2,3,50,5224,,390974,0,0,5,2015-05-02,2015-05-05,2,0,1,20225,6,0,2,3,182,46,29
16217095,2013-10-25 15:02:28,2,3,66,335,2058,2352.5401,1089100,0,1,3,2014-02-24,2014-02-27,2,0,1,8250,1,0,4,2,50,628,45
32265953,2014-08-03 12:57:29,2,3,66,174,21942,2201.4456,546879,1,0,3,2014-08-10,2014-08-20,2,0,1,8268,1,0,1,2,50,682,0
35788436,2014-04-15 07:33:01,2,3,93,71,15362,,257284,0,0,9,2014-04-15,2014-04-17,2,0,1,23716,6,0,1,6,22,245,76
18474443,2013-12-01 21:02:58,2,3,149,290,33116,,876701,0,0,9,2013-12-05,2013-12-07,1,0,1,448,1,0,1,3,115,159,99
1664955,2014-05-22 19:06:19,11,3,205,411,36020,,460137,1,0,0,2014-05-23,2014-05-25,2,1,1,1885,3,0,2,2,198,393,33
15288232,2013-10-08 07:26:45,2,3,66,260,19022,1301.5416,1034965,0,0,9,2013-10-15,2013-10-25,1,0,1,8791,1,0,1,4,8,110,66
10638103,2014-05-27 09:31:11,23,1,1,165,17535,42.4448,105518,0,0,2,2014-07-06,2014-07-11,1,1,1,30348,3,0,1,6,105,1840,3
27859308,2014-11-18 15:39:31,2,3,215,646,37631,,1050898,1,1,9,2015-04-14,2015-04-18,2,0,1,669,3,0,1,2,50,212,97
12936532,2014-01-21 20:09:19,13,1,46,171,21283,3874.0189,72763,0,0,5,2014-06-22,2014-06-26,2,0,1,12233,6,0,1,2,50,675,56
31897233,2013-10-29 18:02:13,2,3,66,442,52415,1046.1549,757031,0,0,3,2014-03-15,2014-03-21,2,2,1,11938,1,1,1,4,8,126,65
3891449,2014-12-23 17:59:11,2,3,66,321,42936,,463279,0,0,9,2015-01-14,2015-01-15,1,0,1,8272,1,0,1,2,50,659,48
12164610,2014-09-08 19:51:47,8,4,77,401,29226,3538.1521,1040633,0,0,9,2015-06-24,2015-06-25,2,0,1,12598,5,0,1,3,151,1236,6
23030333,2013-09-30 10:49:14,11,3,69,575,157,,752915,0,0,1,2013-10-01,2013-10-02,1,0,1,23507,6,0,1,6,70,19,29
13039162,2014-06-08 00:14:49,37,1,69,747,34849,,404727,0,0,1,2014-06-23,2014-06-24,2,0,1,21778,6,0,1,6,208,1480,40
19029940,2014-05-01 12:12:31,24,2,3,64,3169,,1160816,0,0,1,2014-05-14,2014-05-15,1,0,1,8818,1,0,1,3,99,88,12
30188948,2014-12-26 03:59:53,2,3,66,258,4687,712.5152,1129772,0,0,9,2015-01-02,2015-01-04,1,1,1,8267,1,0,1,2,50,675,70
16970569,2014-11-19 16:57:17,2,3,66,184,2037,826.944,590319,0,0,9,2014-12-29,2014-12-30,1,0,1,12175,6,0,1,2,50,366,18
18295586,2013-08-25 13:40:03,2,3,66,318,48382,1237.098,385714,1,1,0,2013-11-14,2013-11-17,2,0,1,11373,1,0,2,4,128,1400,52
27773959,2014-12-13 06:47:31,24,2,133,20,3392,,820119,0,0,0,2014-12-29,2014-12-30,1,0,1,41773,1,0,1,3,106,156,82
1705946,2014-01-09 16:02:04,2,3,66,174,9444,7262.1771,594400,0,0,9,2014-03-29,2014-04-02,3,1,2,8242,1,0,1,3,171,61,64
6978959,2013-08-27 14:33:55,2,3,66,442,16579,313.4146,96045,0,0,3,2014-04-04,2014-04-08,2,0,1,26994,6,1,1,2,50,1529,48
35301618,2013-01-28 17:05:56,2,3,66,346,31371,1511.9225,816690,0,0,2,2013-02-08,2013-02-10,2,0,1,12229,6,0,2,2,50,411,68
25765832,2013-10-10 23:39:15,8,4,77,977,53780,4582.9383,981447,0,0,3,2013-11-02,2013-11-04,2,0,1,8220,1,0,1,3,182,46,46
14959137,2014-04-22 08:40:37,29,1,52,48,52346,,128147,0,0,2,2014-05-11,2014-05-15,2,0,1,25096,1,0,1,6,58,33,53
919353,2014-08-07 19:25:39,18,2,119,0,27731,,640657,0,0,0,2014-08-21,2014-08-24,2,0,1,8822,1,0,1,3,130,91,62
32836540,2014-06-16 18:27:58,2,3,66,189,27951,1698.0481,987608,0,1,0,2014-06-22,2014-06-29,4,2,2,11938,1,1,1,4,8,126,25
22130367,2014-11-02 08:10:28,2,3,66,174,21177,238.7558,1021315,0,0,2,2014-12-24,2014-12-28,3,3,1,8250,1,1,1,2,50,628,91
8805901,2014-02-07 12:48:53,24,2,3,77,55529,,723385,0,1,1,2014-12-28,2015-01-01,1,0,1,8859,1,0,2,2,50,212,51
28012858,2014-08-12 21:26:23,2,3,66,311,34626,2440.8007,243362,0,0,9,2014-08-28,2014-08-29,2,0,1,23631,1,0,1,6,12,807,5
4436344,2013-03-13 21:49:32,2,3,66,174,44951,219.3035,673876,1,0,0,2013-04-03,2013-04-05,2,0,1,8250,1,0,1,2,50,628,54
14854149,2014-05-11 16:09:01,2,3,66,442,35390,9285.8775,1054210,0,0,9,2014-06-20,2014-06-23,1,0,1,12768,5,0,1,3,141,1195,75
5187540,2013-02-08 22:27:29,24,2,3,50,5703,,208189,0,0,9,2013-02-13,2013-02-14,2,0,1,19991,6,0,5,6,77,21,82
16317381,2014-08-16 02:42:43,2,3,66,189,7463,3930.8507,144505,0,0,9,2014-12-15,2014-12-17,2,0,1,8806,1,0,1,6,105,22,11
6658595,2014-09-11 10:13:41,2,3,66,174,44465,6309.142,455695,0,0,9,2014-09-23,2014-09-24,2,0,1,20585,6,0,1,6,180,2113,62
1144930,2013-07-24 13:13:08,11,3,205,354,25315,41.8865,131155,0,0,5,2013-07-28,2013-07-30,2,0,1,14875,1,0,1,2,198,750,76
31271830,2014-12-03 13:56:16,2,3,66,404,13028,70.2146,298379,0,0,9,2014-12-06,2014-12-07,1,0,1,27279,1,0,2,2,50,736,48
14805649,2014-09-26 00:22:00,33,2,194,38,42328,,921315,0,0,5,2015-05-21,2015-05-24,2,0,1,20116,6,0,1,3,5,1701,44
6350395,2014-07-03 09:21:47,2,3,66,321,42936,,838012,0,1,9,2014-08-21,2014-08-24,2,2,1,49272,4,0,1,2,50,1141,32
3929203,2014-09-11 11:05:47,2,3,66,220,19416,848.6911,557458,0,1,9,2014-11-27,2014-11-30,2,0,1,8816,1,1,1,4,163,1935,85
34103083,2014-05-16 15:18:17,2,3,66,318,27767,170.6584,144148,0,0,0,2014-05-17,2014-05-18,2,0,1,12190,6,0,1,2,50,637,19
6032297,2013-01-21 15:25:23,13,1,46,157,34868,3968.0982,11569,0,1,1,2013-06-20,2013-06-26,2,0,1,8267,1,0,2,2,50,675,68
2013625,2014-09-22 13:53:49,2,3,66,174,17529,105.4778,263419,0,0,9,2014-09-26,2014-09-27,1,0,1,8278,1,0,1,2,50,368,49
20536649,2014-08-03 04:38:54,2,3,69,999,38040,,564945,0,1,1,2014-08-06,2014-08-11,1,2,1,13441,4,0,3,2,50,682,84
18444683,2013-06-10 06:48:37,2,3,66,258,10163,135.1716,781073,0,0,2,2013-06-15,2013-06-16,3,0,2,16573,5,0,1,2,50,543,77
28698473,2014-08-08 08:24:52,2,3,46,398,34986,,891831,0,0,9,2014-08-09,2014-08-10,2,0,1,21593,6,0,2,6,144,1438,29
17259760,2014-09-26 11:42:47,24,2,3,70,26750,,149531,1,0,3,2014-10-08,2014-10-10,1,0,1,19324,3,0,4,3,171,61,18
12638036,2014-03-05 18:14:32,30,4,195,548,56440,,320422,0,0,3,2014-07-28,2014-07-31,2,1,1,921,1,0,1,3,151,70,9
16799035,2014-11-27 20:53:52,2,3,66,348,7261,1550.0451,166044,0,1,9,2015-01-16,2015-01-22,2,0,1,11439,1,0,1,4,163,1503,65
17524177,2014-06-04 17:18:36,2,3,71,0,19829,,804814,0,0,9,2014-06-06,2014-06-07,2,0,1,12839,5,0,1,4,51,1509,16
19147151,2014-04-10 12:31:26,20,2,202,269,25293,,239738,0,0,5,2014-06-14,2014-06-19,2,0,1,12213,6,0,1,6,70,19,2
10089121,2014-11-06 12:15:24,2,3,66,314,53314,2361.5173,402559,0,0,0,2014-12-11,2014-12-15,2,0,1,12748,5,1,1,2,50,660,91
6729863,2013-04-21 06:07:52,2,3,66,435,48574,556.6526,621168,1,0,9,2013-04-26,2013-05-04,1,0,1,8291,1,0,3,2,50,191,72
1597227,2014-03-11 11:07:55,2,3,66,403,39840,213.3234,251190,0,0,2,2014-04-04,2014-04-06,4,0,1,11319,1,0,1,2,50,681,77
36563093,2014-06-11 08:59:42,2,3,66,448,25570,4083.8201,837777,0,0,9,2014-06-12,2014-06-17,1,0,1,8799,1,0,1,6,46,1463,37
21760499,2014-12-04 18:32:29,2,3,66,447,2966,225.2083,932255,0,0,0,2014-12-05,2014-12-06,1,0,1,348,6,1,1,2,50,539,42
13082609,2013-06-06 08:46:48,34,3,205,354,25315,314.1017,555550,0,0,9,2013-06-22,2013-06-25,1,0,1,8262,1,0,2,2,198,384,48
8308855,2013-07-27 09:16:32,2,3,66,311,8733,84.664,298365,0,0,0,2013-08-11,2013-08-12,4,0,1,13075,4,0,2,2,50,493,76
10916898,2014-05-13 22:02:12,2,3,66,462,14785,5151.0311,1165972,0,0,9,2014-09-22,2014-09-26,2,0,1,8743,1,0,3,6,144,24,5
6752527,2013-07-09 17:33:13,34,3,205,354,41495,213.1648,698358,0,0,9,2013-08-15,2013-08-16,2,0,1,8237,1,0,1,2,50,641,72
10570473,2013-11-05 12:28:13,34,3,205,135,27655,1367.5137,1052417,0,0,9,2013-12-22,2013-12-24,3,1,1,12215,6,0,2,2,50,365,40
2637061,2014-01-15 19:21:24,2,3,66,348,842,2449.8911,789381,0,0,0,2014-07-23,2014-07-26,1,0,1,8278,1,0,2,2,50,368,8
8485146,2014-01-15 10:06:34,2,3,66,174,9890,20.8947,856863,0,0,9,2014-01-18,2014-01-19,2,0,1,3550,3,0,1,2,50,366,91
26826306,2014-11-17 07:43:33,34,3,205,385,51055,,549979,0,0,9,2014-11-26,2014-11-27,1,0,1,30524,6,1,1,2,198,400,59
26463616,2013-09-19 14:36:41,34,3,205,354,12825,75.2184,683262,0,0,9,2013-09-25,2013-09-28,1,0,1,43584,1,0,1,2,198,386,43
14706554,2014-03-04 15:11:22,2,3,66,174,19684,109.5056,627667,0,0,0,2014-03-05,2014-03-06,2,0,2,24290,6,1,1,2,50,361,83
7527556,2014-06-04 13:10:43,8,4,66,346,274,,447655,0,0,9,2014-06-04,2014-06-05,2,0,1,24374,6,0,1,2,50,627,39
11599721,2014-07-20 20:57:41,2,3,66,174,18059,2043.5485,180409,1,1,1,2014-08-03,2014-08-07,2,0,1,11938,1,0,2,4,8,126,52
3239608,2013-02-22 18:22:31,24,2,3,50,5224,,1195335,0,0,9,2013-03-15,2013-03-16,2,0,1,669,3,0,1,2,50,212,51
32465854,2013-04-03 14:25:17,2,3,66,184,2037,654.3995,1145938,0,0,9,2013-04-22,2013-04-23,1,0,1,26422,1,0,3,2,50,856,7
12125444,2014-12-04 19:45:54,2,3,66,346,19149,230.8634,898952,0,0,2,2015-05-30,2015-05-31,2,0,1,8254,1,0,1,2,50,365,47
35526703,2014-09-24 12:07:16,2,3,66,174,26232,7875.4894,427363,0,0,3,2014-10-01,2014-10-04,1,0,1,14,3,0,1,5,27,1434,20
91992,2014-08-25 16:55:48,2,3,66,315,22202,4083.6057,365064,0,0,0,2015-04-12,2015-04-13,1,0,1,8790,1,1,1,6,199,5,9
21077125,2013-10-10 06:39:33,2,3,29,194,28215,,1055867,0,0,2,2013-10-11,2013-10-12,2,0,1,11353,1,0,1,2,50,699,91
33152588,2014-04-17 13:08:45,2,3,66,220,2086,1536.7495,733376,0,0,9,2014-08-05,2014-08-06,2,2,1,8811,1,0,2,2,198,391,37
14762903,2014-12-17 22:21:32,2,3,66,174,26232,411.8554,782522,0,0,2,2015-02-21,2015-02-24,2,0,1,8250,1,0,1,2,50,628,54
23484658,2013-04-10 10:27:24,2,3,66,220,49675,1301.4462,35963,0,0,1,2013-05-23,2013-05-24,2,0,1,12057,1,0,1,4,146,1517,28
12674250,2013-10-20 21:28:14,2,3,66,467,22781,1742.764,421871,0,0,3,2013-12-28,2014-01-04,4,0,1,11942,1,0,1,4,193,99,60
28929252,2014-09-05 20:55:10,37,1,69,940,37151,,274098,1,0,9,2014-10-12,2014-10-19,2,1,1,20777,6,0,1,6,77,222,44
10381036,2013-09-13 23:02:12,13,1,46,172,18662,219.1981,333561,0,1,0,2013-11-29,2013-12-01,2,0,1,8289,1,1,1,6,107,36,2
20000543,2014-08-13 23:11:44,18,2,119,0,25884,,203439,0,1,9,2014-09-14,2014-09-17,2,0,1,8254,1,0,4,2,50,365,25
28717719,2014-06-03 21:35:46,2,3,66,311,30031,1728.333,939966,0,0,9,2014-12-18,2014-12-21,2,0,1,12188,6,0,1,4,8,110,73
23358596,2014-10-25 18:12:48,2,3,66,346,31371,260.4339,803512,0,0,3,2014-11-01,2014-11-02,2,0,1,8278,1,0,1,2,50,368,49
24325506,2013-05-03 18:09:45,2,3,66,198,26666,,846489,0,0,1,2013-09-21,2013-09-26,2,0,1,11334,1,0,1,4,96,201,26
28461102,2014-09-10 15:36:21,2,3,66,311,10780,724.7986,238023,0,1,3,2014-10-01,2014-10-04,2,0,1,11319,1,0,2,2,50,681,31
4733332,2014-08-25 21:34:18,2,3,66,311,48147,436.0441,228453,0,0,9,2014-09-04,2014-09-06,2,2,1,8287,1,0,1,2,198,400,16
13602002,2014-11-20 16:11:46,13,1,46,347,3589,111.4677,970581,0,0,5,2015-05-01,2015-05-03,1,0,8,8213,1,0,1,6,68,275,40
25029061,2013-09-12 07:25:49,34,3,205,354,51792,,940685,0,0,9,2013-10-04,2013-10-05,2,0,1,8272,1,0,1,2,50,659,16
27614328,2013-05-22 21:31:26,2,3,66,462,52482,2686.0149,378126,0,0,9,2013-11-22,2013-11-25,2,0,1,8856,1,0,5,2,50,636,73
8197201,2014-09-29 19:24:36,28,1,68,301,20990,,1185539,1,0,2,2014-10-24,2014-10-28,2,0,1,17580,3,0,1,6,77,222,82
20088237,2013-06-22 20:55:53,2,3,66,174,17494,213.6841,461092,0,0,9,2013-07-06,2013-07-07,4,2,2,1391,1,0,1,2,50,1203,59
31635072,2014-06-27 16:18:45,2,3,66,462,17112,2686.963,66180,1,1,0,2014-08-11,2014-08-17,2,0,1,8791,1,0,1,4,8,110,65
3383397,2014-05-23 21:18:36,23,1,1,165,8841,412.12,366578,0,1,1,2014-08-02,2014-08-06,2,2,1,8808,1,0,1,6,169,28,67
28669599,2014-04-22 07:19:49,2,3,66,363,49437,,801138,0,0,3,2014-08-17,2014-08-20,2,0,1,21260,1,0,1,2,50,608,44
29848046,2014-10-16 20:26:55,24,2,3,51,39770,,223715,0,0,7,2014-11-30,2014-12-01,1,0,1,8220,1,0,1,3,182,46,11
5254145,2014-08-24 13:00:23,2,3,66,340,33713,5198.9092,359581,0,1,9,2014-12-08,2014-12-15,1,0,1,8224,1,0,1,6,135,278,50
25728180,2014-12-16 21:46:40,32,1,62,17,6336,,863404,0,1,9,2015-03-25,2015-03-26,2,0,1,635,1,0,1,3,162,1039,15
32063562,2014-02-05 18:08:46,24,2,3,52,41373,,9352,0,0,5,2014-03-19,2014-03-21,2,0,1,8819,1,0,1,3,168,1242,8
21390535,2013-07-05 17:15:59,2,3,66,340,46531,231.4339,850239,0,0,9,2013-07-06,2013-07-07,2,2,1,4032,3,0,2,2,50,1271,39
22268616,2014-08-28 13:59:56,2,3,66,174,56472,93.4708,331650,0,0,5,2014-09-05,2014-09-07,2,0,1,8278,1,0,1,2,50,368,28
28578462,2013-11-12 13:32:28,13,1,46,172,56153,5733.2451,552596,0,0,9,2014-04-16,2014-04-18,2,2,2,23693,1,0,1,2,50,1634,16
18467196,2014-11-12 08:22:58,11,3,205,385,46963,1394.5523,850457,0,1,5,2015-03-21,2015-03-22,2,0,1,12495,5,0,1,2,50,699,77
31043675,2014-06-09 17:15:27,11,3,205,354,54213,3639.2837,925901,0,0,0,2014-10-30,2014-11-02,2,0,1,12211,6,0,2,6,70,19,11
17529740,2013-07-02 04:54:29,11,3,168,44,4223,,821361,1,1,1,2013-08-02,2013-08-06,4,2,1,7635,3,0,1,2,50,675,95
16801427,2014-07-24 08:57:36,2,3,66,442,28620,1314.6483,175838,0,0,9,2014-08-06,2014-08-09,2,0,1,12280,6,0,2,2,50,191,68
36334031,2014-09-13 13:09:28,8,4,77,520,14746,290.6939,1127082,0,0,9,2014-09-29,2014-10-05,2,0,1,21816,6,0,2,0,63,1108,59
11487251,2013-05-22 20:13:04,28,1,68,330,40008,,978268,0,0,3,2013-07-12,2013-07-15,1,0,1,18058,1,0,4,6,68,292,78
11540132,2014-10-05 22:45:48,2,3,66,174,32587,2271.0078,1137382,0,1,9,2015-04-04,2015-04-09,2,0,1,8291,1,0,1,2,50,191,2
16526249,2014-12-30 23:17:01,24,2,70,47,14566,,686786,0,0,9,2014-12-31,2015-01-01,2,0,1,8220,1,0,1,3,182,46,60
4784475,2014-12-03 19:25:49,2,3,66,442,3602,4923.5789,356409,0,0,9,2014-12-11,2014-12-16,2,0,1,23060,6,0,1,6,204,27,82
33286849,2013-08-18 13:57:50,24,2,3,75,23864,,1160038,0,0,1,2013-08-30,2013-09-02,2,1,1,8279,1,0,3,2,50,1230,55
17217431,2014-07-10 13:55:09,2,3,66,294,7976,1269.3357,32155,0,1,5,2014-10-08,2014-10-12,2,0,1,12869,5,0,1,2,50,498,77
14449268,2013-03-28 09:18:48,2,3,66,174,9890,4128.0013,1076688,0,0,9,2013-07-10,2013-07-15,2,0,1,11917,1,0,1,0,140,59,92
35465836,2013-08-15 21:04:44,2,3,23,63,53457,,195595,0,0,9,2013-08-29,2013-09-03,2,0,1,11815,1,0,1,3,5,1701,84
19373669,2014-11-04 07:27:29,37,1,77,871,36643,0.4527,847107,0,0,9,2014-11-04,2014-11-05,1,0,1,8789,1,0,1,0,63,962,98
13049784,2014-02-13 10:52:14,2,3,66,174,9821,3555.8197,433975,0,1,9,2014-08-20,2014-08-25,2,0,1,11817,6,0,2,4,53,2102,92
3549954,2013-08-04 10:28:18,2,3,66,143,53117,143.2994,809572,0,0,9,2013-08-13,2013-08-15,1,0,1,14840,1,0,1,2,50,1628,28
7476021,2014-07-09 08:47:36,2,3,66,314,51359,201.7206,285677,0,0,0,2014-07-09,2014-07-10,2,0,1,8267,1,0,1,2,50,675,41
35995448,2014-03-24 18:45:31,2,3,66,348,34849,,1062954,0,1,9,2014-04-11,2014-04-15,2,3,2,31587,4,0,7,4,8,110,0
33114456,2014-11-12 05:47:08,11,3,205,155,53078,2207.0855,596938,1,1,9,2014-12-06,2014-12-12,2,0,1,8810,1,0,2,4,8,1532,31
6552317,2013-08-11 11:17:08,2,3,149,290,33116,,161306,0,0,9,2013-08-23,2013-08-30,4,0,2,23479,6,0,1,6,70,19,97
3459252,2014-11-12 11:43:27,11,3,205,155,14703,1.4806,557988,0,0,5,2014-11-28,2014-11-29,1,0,1,8288,1,0,2,2,198,399,14
32111409,2014-06-11 12:22:13,2,3,66,254,48460,310.1345,125059,0,0,1,2014-08-02,2014-08-03,2,0,1,27568,6,0,1,2,50,643,25
14237303,2014-10-02 10:06:14,2,3,66,311,34548,,478770,0,0,2,2014-10-13,2014-10-17,2,0,1,8808,1,0,1,6,169,28,58
23739745,2014-11-09 20:40:33,29,1,52,53,44082,,1007886,1,1,0,2014-12-01,2014-12-05,2,0,1,53928,3,0,1,6,199,5,59
4847009,2013-12-07 19:02:43,13,1,46,245,37877,1032.2962,508743,0,1,9,2014-03-24,2014-03-31,2,0,2,11643,1,0,1,6,77,222,35
3445751,2014-10-08 12:19:10,2,3,66,442,76,4748.8902,518397,0,0,2,2014-11-12,2014-11-18,3,0,1,8253,1,0,1,6,70,19,22
32087636,2014-02-06 19:49:30,2,3,66,174,21855,2694.1914,62971,0,1,0,2014-03-16,2014-03-19,2,0,1,8223,1,0,1,2,50,690,37
36954303,2014-09-05 02:53:39,2,3,66,442,46296,243.9278,1042962,0,0,9,2014-10-18,2014-10-19,1,0,1,50630,3,0,1,2,50,413,28
24332191,2013-07-10 08:49:54,2,3,148,328,51299,,866545,0,0,9,2013-07-14,2013-07-15,1,0,1,8213,1,0,4,6,68,275,18
21877733,2014-08-04 21:21:33,18,2,119,0,47263,,114506,0,0,0,2014-12-05,2014-12-08,1,0,1,8822,1,0,1,3,130,91,12
14232914,2014-07-15 15:32:03,31,2,50,772,47609,,466935,0,0,5,2014-07-24,2014-07-27,2,0,1,8254,1,1,1,2,50,365,19
17967402,2013-11-25 09:13:48,11,3,205,155,17485,4690.4642,743039,0,0,5,2014-07-19,2014-07-22,1,0,1,18633,6,0,2,6,68,275,55
3006044,2014-07-01 06:40:55,34,3,205,354,28561,66.6204,584469,0,0,9,2014-07-25,2014-07-26,1,0,1,14875,1,0,1,2,198,750,4
37535969,2014-07-25 18:07:21,25,2,23,48,4924,,758427,0,0,5,2014-10-19,2014-10-20,2,0,1,20117,6,0,1,3,5,44,58
8169256,2014-02-27 18:32:10,2,3,66,246,41242,3330.143,1116558,0,1,9,2014-03-19,2014-03-23,4,0,2,7689,3,0,1,2,50,1640,83
16418968,2014-01-04 17:05:07,2,3,66,442,76,348.5799,406715,0,1,9,2014-01-15,2014-01-18,2,0,1,49607,3,0,1,2,50,745,6
19244750,2013-02-11 19:06:11,34,3,205,135,27655,2563.6746,499827,0,0,9,2013-05-11,2013-05-12,2,1,1,8260,1,0,1,2,50,701,91
29705598,2013-01-10 19:03:46,2,3,66,314,23068,1430.9904,1082886,0,0,0,2013-03-26,2013-04-02,2,1,1,8864,1,0,3,4,47,1508,65
35097094,2013-05-14 12:22:41,24,2,3,50,5703,,11776,0,0,9,2013-06-02,2013-06-03,1,1,1,13905,6,0,4,6,77,2,93
27913606,2013-12-31 23:16:10,34,3,205,135,41447,,1186350,0,1,9,2014-02-10,2014-02-20,4,0,2,13094,3,0,2,2,50,212,56
24871140,2014-07-18 13:31:57,2,3,66,189,27484,629.3387,399733,0,0,9,2014-07-19,2014-07-20,1,0,1,27151,1,0,2,2,50,1352,48
33176941,2013-05-22 07:48:54,11,3,205,155,49797,,800867,0,0,9,2014-04-21,2014-04-26,2,0,1,8788,1,0,1,6,77,2,30
16970992,2014-11-28 09:42:46,2,3,66,311,48147,1356.4395,591969,0,0,0,2014-12-12,2014-12-15,2,0,1,8266,1,1,1,2,50,411,41
11377178,2014-09-11 14:18:19,30,4,195,827,12351,,564498,0,0,5,2014-09-18,2014-09-20,1,0,1,8798,1,0,1,2,198,374,72
30145712,2014-08-05 16:48:10,2,3,235,13,53632,,1001846,0,1,9,2014-08-31,2014-09-03,2,0,1,8803,1,0,1,3,151,69,46
27380542,2014-08-27 11:43:00,2,3,66,442,35390,877.2306,926359,0,0,9,2014-09-01,2014-09-02,1,0,1,12194,6,1,1,2,50,656,70
33732200,2014-06-26 07:12:23,37,1,69,665,56350,,124364,1,0,9,2014-06-27,2014-06-28,1,0,1,22985,6,0,1,6,70,1908,82
18120459,2014-11-28 15:06:09,8,4,77,824,15777,,1166757,0,0,2,2014-12-01,2014-12-03,1,0,1,8242,1,0,1,3,171,61,40
2815994,2014-08-16 05:35:48,11,3,205,330,34157,9775.772,72491,0,0,9,2014-11-19,2014-11-25,2,0,1,8795,1,0,1,0,63,966,46
9334387,2014-04-25 10:26:50,2,3,66,447,7943,7690.0436,100363,0,0,9,2014-05-31,2014-06-04,2,0,1,8812,1,0,1,0,34,85,58
30903679,2014-12-03 11:24:08,2,3,66,442,18617,,518416,1,0,2,2015-05-25,2015-06-01,2,0,1,11917,1,0,1,0,140,59,38
25775247,2013-08-01 09:24:54,2,3,66,293,10827,,1010076,0,0,1,2013-08-09,2013-08-11,1,0,1,27385,6,0,1,2,50,1031,91
35715316,2013-04-14 21:57:18,2,3,62,135,43030,,1145391,1,0,9,2013-04-20,2013-04-22,2,0,1,25096,1,0,1,6,58,33,82
22627270,2014-10-03 12:09:57,2,3,66,348,47001,,407084,0,0,9,2014-10-22,2014-10-24,2,0,1,8279,1,0,2,2,50,1230,55
19447697,2013-04-11 19:50:37,40,3,66,442,76,336.8511,1075395,1,0,9,2013-04-13,2013-04-14,2,0,1,26345,6,0,1,2,50,721,42
629055,2014-10-06 09:38:11,11,3,205,135,27655,1168.3024,917987,0,1,5,2014-11-07,2014-11-10,4,0,2,8279,1,0,1,2,50,1230,56
